CustomerID,Segment,Age,AgeBand,Gender,Region,Channel,TenureYears,IncomeBand,RiskProfile,Active90D,ProductCount,Has_Deposit,Has_CreditCard,Has_Loan,Has_Wealth,Has_Insurance,TotalAUM_k,CardMonthlySpend_k,LoanBalance_k,AnnualContribution_k,WealthPropensity
101560,貴賓理財,58,50-59,男,中區,理專業務,5,120–250萬,穩健,0,3,1,1,0,1,0,11742,91,0,109,86
101561,私人銀行,70,60+,男,北區,分行臨櫃,10,250萬+,穩健,1,3,1,1,0,1,0,15627,14,0,122,85
101562,大眾理財,44,40-49,男,南區,網銀／APP,2,<60萬,保守,1,2,1,1,0,0,0,27,6,0,2,45
101563,貴賓理財,51,50-59,女,北區,網銀／APP,1,250萬+,保守,1,2,1,0,0,1,0,8627,0,0,66,94
101564,貴賓理財,63,60+,女,北區,理專業務,4,60–120萬,積極,0,5,1,1,1,1,1,1566,30,2926,59,76
101565,財富管理,43,40-49,男,北區,電話行銷,4,60–120萬,保守,0,2,1,0,0,1,0,1634,0,0,14,51
101566,大眾理財,38,30-39,女,東區,網銀／APP,1,<60萬,保守,0,2,1,1,0,0,0,18,15,0,3,25
101567,大眾理財,56,50-59,女,北區,理專業務,3,<60萬,穩健,0,2,1,1,0,0,0,9,51,0,11,21
101568,大眾理財,55,50-59,女,北區,網銀／APP,0,<60萬,保守,0,2,1,1,0,0,0,55,14,0,4,30
101569,大眾理財,37,30-39,男,北區,分行臨櫃,2,<60萬,穩健,1,1,1,0,0,0,0,77,0,0,1,34
101570,大眾理財,33,30-39,男,北區,網銀／APP,6,<60萬,穩健,1,2,1,1,0,0,0,14,19,0,4,38
101571,大眾理財,54,50-59,女,南區,網銀／APP,5,60–120萬,穩健,0,3,1,0,0,1,1,502,0,0,7,29
101572,大眾理財,46,40-49,女,東區,網銀／APP,3,120–250萬,積極,1,3,1,1,0,0,1,18,17,0,5,50
101573,大眾理財,41,40-49,男,南區,網銀／APP,3,60–120萬,保守,0,1,1,0,0,0,0,14,0,0,1,37
101574,財富管理,40,40-49,男,南區,電話行銷,5,60–120萬,積極,0,3,1,1,0,0,1,49,26,0,7,52
101575,大眾理財,41,40-49,男,北區,理專業務,1,60–120萬,穩健,0,3,1,1,0,0,1,9,30,0,8,34
101576,大眾理財,37,30-39,男,北區,分行臨櫃,5,<60萬,積極,0,2,1,1,0,0,0,23,10,0,2,31
101577,財富管理,36,30-39,男,中區,網銀／APP,10,<60萬,穩健,1,3,1,1,0,1,0,855,54,0,20,65
101578,財富管理,45,40-49,女,中區,電話行銷,3,60–120萬,保守,0,1,1,0,0,0,0,118,0,0,1,49
101579,私人銀行,57,50-59,女,北區,分行臨櫃,7,120–250萬,穩健,0,4,1,1,0,1,1,8824,76,0,85,85
101580,貴賓理財,45,40-49,女,南區,電話行銷,8,120–250萬,保守,1,3,1,1,0,0,1,80,52,0,13,87
101581,貴賓理財,59,50-59,男,北區,網銀／APP,3,120–250萬,穩健,1,3,1,1,0,1,0,2621,6,0,23,81
101582,大眾理財,52,50-59,男,北區,分行臨櫃,7,<60萬,保守,1,2,1,1,0,0,0,23,20,0,5,51
101583,大眾理財,48,40-49,男,北區,理專業務,9,120–250萬,保守,1,1,1,0,0,0,0,14,0,0,1,72
101584,大眾理財,34,30-39,男,南區,網銀／APP,4,<60萬,積極,1,2,1,0,1,0,0,10,0,1271,17,51
101585,大眾理財,46,40-49,女,中區,分行臨櫃,7,<60萬,積極,0,2,1,1,0,0,0,60,19,0,5,31
101586,貴賓理財,50,50-59,男,中區,分行臨櫃,2,60–120萬,穩健,0,3,1,1,0,0,1,68,31,0,9,56
101587,大眾理財,24,20-29,男,南區,電話行銷,3,<60萬,穩健,0,2,1,1,0,0,0,47,15,0,4,26
101588,大眾理財,45,40-49,女,南區,理專業務,0,120–250萬,穩健,1,3,1,1,1,0,0,41,68,714,24,72
101589,大眾理財,39,30-39,女,北區,網銀／APP,2,<60萬,積極,1,3,1,1,0,0,1,34,9,0,3,37
101590,大眾理財,66,60+,男,南區,分行臨櫃,2,<60萬,保守,1,2,1,1,0,0,0,31,6,0,2,30
101591,大眾理財,54,50-59,女,北區,分行臨櫃,1,<60萬,保守,0,2,1,1,0,0,0,11,58,0,13,25
101592,大眾理財,45,40-49,男,北區,網銀／APP,1,<60萬,積極,0,2,1,1,0,0,0,13,16,0,4,28
101593,貴賓理財,52,50-59,男,北區,網銀／APP,7,120–250萬,保守,1,4,1,1,0,1,1,26833,94,0,224,89
101594,大眾理財,39,30-39,男,北區,網銀／APP,1,250萬+,穩健,1,1,1,0,0,0,0,38,0,0,1,65
101595,財富管理,32,30-39,女,中區,網銀／APP,6,120–250萬,穩健,1,4,1,1,0,1,1,2278,4,0,21,84
101596,財富管理,24,20-29,女,北區,網銀／APP,4,60–120萬,穩健,0,3,1,1,0,1,0,890,13,0,11,43
101597,大眾理財,28,20-29,女,北區,網銀／APP,3,<60萬,保守,1,4,1,1,1,0,1,11,12,613,12,47
101598,大眾理財,37,30-39,女,中區,網銀／APP,2,60–120萬,穩健,1,3,1,1,0,0,1,9,9,0,3,37
101599,財富管理,20,20-29,男,中區,分行臨櫃,4,60–120萬,穩健,0,4,1,1,0,1,1,800,17,0,12,35
101600,大眾理財,32,30-39,女,北區,網銀／APP,10,60–120萬,積極,1,1,1,0,0,0,0,15,0,0,1,62
101601,貴賓理財,47,40-49,男,北區,網銀／APP,6,120–250萬,穩健,1,3,1,1,0,1,0,5600,48,0,54,86
101602,大眾理財,35,30-39,女,北區,網銀／APP,7,60–120萬,積極,0,1,1,0,0,0,0,44,0,0,1,44
101603,財富管理,36,30-39,男,南區,分行臨櫃,10,<60萬,保守,0,3,1,1,0,0,1,450,5,0,6,43
101604,財富管理,40,40-49,男,南區,分行臨櫃,1,120–250萬,保守,1,3,1,1,0,1,0,5635,20,0,48,74
101605,大眾理財,56,50-59,女,北區,網銀／APP,6,60–120萬,積極,1,2,1,0,0,0,1,9,0,0,1,48
101606,大眾理財,45,40-49,女,中區,分行臨櫃,2,<60萬,保守,0,2,1,0,0,0,1,11,0,0,1,32
101607,貴賓理財,43,40-49,女,中區,網銀／APP,4,60–120萬,保守,1,4,1,1,0,1,1,2066,28,0,24,77
101608,大眾理財,37,30-39,女,東區,網銀／APP,1,<60萬,保守,0,1,1,0,0,0,0,40,0,0,1,28
101609,大眾理財,37,30-39,男,北區,分行臨櫃,1,60–120萬,穩健,0,2,1,1,0,0,0,32,24,0,6,41
101610,大眾理財,29,20-29,男,中區,網銀／APP,4,<60萬,穩健,1,1,1,0,0,0,0,13,0,0,1,35
101611,大眾理財,29,20-29,男,中區,網銀／APP,0,120–250萬,積極,1,1,1,0,0,0,0,17,0,0,1,53
101612,財富管理,55,50-59,男,北區,分行臨櫃,6,60–120萬,保守,1,3,1,1,1,0,0,86,55,2583,46,69
101613,財富管理,39,30-39,男,北區,電話行銷,0,60–120萬,保守,1,3,1,0,1,1,0,2479,0,12335,181,79
101614,大眾理財,25,20-29,男,北區,網銀／APP,1,60–120萬,保守,1,5,1,1,1,1,1,953,17,2088,41,49
101615,財富管理,43,40-49,女,北區,理專業務,3,120–250萬,積極,1,2,1,0,0,0,1,86,0,0,2,75
101616,大眾理財,39,30-39,男,中區,分行臨櫃,3,<60萬,穩健,0,2,1,0,0,0,1,16,0,0,1,21
101617,大眾理財,20,20-29,男,中區,理專業務,1,60–120萬,保守,1,2,1,1,0,0,0,25,31,0,7,36
101618,大眾理財,37,30-39,男,北區,電話行銷,1,<60萬,保守,0,4,1,1,1,0,1,16,4,2397,33,27
101619,私人銀行,64,60+,女,南區,分行臨櫃,5,120–250萬,保守,0,4,1,1,0,1,1,19448,54,0,160,89
101620,大眾理財,42,40-49,男,北區,網銀／APP,1,<60萬,穩健,0,3,1,1,0,0,1,16,29,0,8,24
101621,大眾理財,62,60+,女,東區,網銀／APP,2,<60萬,穩健,1,2,1,0,0,1,0,916,0,0,8,31
101622,大眾理財,51,50-59,女,北區,網銀／APP,4,<60萬,穩健,0,2,1,1,0,0,0,48,13,0,3,30
101623,財富管理,59,50-59,女,南區,網銀／APP,9,60–120萬,穩健,0,3,1,1,1,0,0,61,8,3829,52,59
101624,大眾理財,68,60+,女,南區,理專業務,2,60–120萬,保守,0,2,1,1,0,0,0,93,10,0,3,21
101625,大眾理財,46,40-49,女,南區,電話行銷,4,<60萬,穩健,0,1,1,0,0,0,0,21,0,0,1,37
101626,財富管理,45,40-49,男,南區,理專業務,2,120–250萬,穩健,1,2,1,1,0,0,0,103,14,0,4,72
101627,大眾理財,48,40-49,女,北區,理專業務,1,<60萬,保守,0,1,1,0,0,0,0,54,0,0,1,26
101628,大眾理財,31,30-39,男,中區,電話行銷,2,<60萬,穩健,0,1,1,0,0,0,0,89,0,0,1,24
101629,大眾理財,39,30-39,男,中區,電話行銷,5,<60萬,積極,0,3,1,0,1,0,1,44,0,7384,98,24
101630,大眾理財,30,30-39,女,北區,網銀／APP,0,120–250萬,穩健,0,3,1,1,0,0,1,23,16,0,5,37
101631,大眾理財,42,40-49,女,東區,理專業務,0,120–250萬,穩健,0,3,1,1,0,0,1,14,9,0,3,42
101632,貴賓理財,42,40-49,男,北區,網銀／APP,15,60–120萬,穩健,1,3,1,1,0,1,0,6635,31,0,58,81
101633,財富管理,36,30-39,男,北區,分行臨櫃,2,60–120萬,保守,0,2,1,1,0,0,0,120,10,0,3,46
101634,財富管理,48,40-49,男,南區,網銀／APP,3,<60萬,保守,1,2,1,1,0,0,0,103,17,0,5,55
101635,私人銀行,53,50-59,女,北區,分行臨櫃,4,120–250萬,穩健,0,2,1,1,0,0,0,500,15,0,7,85
101636,大眾理財,20,20-29,女,北區,理專業務,7,<60萬,保守,0,3,1,1,1,0,0,12,59,852,24,29
101637,大眾理財,21,20-29,男,北區,網銀／APP,5,60–120萬,穩健,1,2,1,1,0,0,0,21,31,0,7,44
101638,貴賓理財,37,30-39,男,南區,網銀／APP,2,120–250萬,穩健,1,4,1,1,1,1,0,2746,225,1393,89,94
101639,大眾理財,28,20-29,男,南區,分行臨櫃,3,<60萬,保守,0,3,1,0,1,0,1,8,0,201,4,26
101640,財富管理,48,40-49,女,北區,網銀／APP,5,250萬+,積極,0,3,1,1,0,1,0,687,30,0,13,65
101641,財富管理,46,40-49,女,中區,網銀／APP,6,120–250萬,積極,1,2,1,0,0,1,0,1000,0,0,9,74
101642,大眾理財,49,40-49,女,中區,網銀／APP,0,<60萬,保守,1,3,1,0,1,0,1,11,0,1886,26,49
101643,大眾理財,46,40-49,女,中區,網銀／APP,0,60–120萬,穩健,1,3,1,1,1,0,0,21,34,1618,29,56
101644,大眾理財,49,40-49,男,中區,網銀／APP,4,<60萬,保守,0,2,1,0,1,0,0,9,0,956,13,29
101645,大眾理財,44,40-49,男,東區,分行臨櫃,0,<60萬,積極,0,2,1,1,0,0,0,9,20,0,4,29
101646,大眾理財,40,40-49,男,北區,網銀／APP,3,<60萬,穩健,0,3,1,1,0,0,1,45,15,0,5,35
101647,大眾理財,50,50-59,女,北區,網銀／APP,1,<60萬,穩健,0,2,1,0,1,0,0,35,0,567,8,29
101648,財富管理,54,50-59,女,中區,理專業務,1,<60萬,積極,0,3,1,0,0,1,1,1889,0,0,17,38
101649,貴賓理財,54,50-59,女,北區,理專業務,2,250萬+,穩健,1,5,1,1,1,1,1,16515,56,10798,279,99
101650,財富管理,57,50-59,男,北區,電話行銷,4,60–120萬,積極,1,3,1,1,1,0,0,38,12,1124,18,79
101651,大眾理財,20,20-29,女,北區,網銀／APP,3,<60萬,保守,1,2,1,1,0,0,0,30,26,0,6,33
101652,大眾理財,34,30-39,男,北區,分行臨櫃,3,120–250萬,保守,1,3,1,1,1,0,0,16,4,1367,19,67
101653,大眾理財,34,30-39,男,南區,理專業務,4,250萬+,保守,0,1,1,0,0,0,0,53,0,0,1,57
101654,大眾理財,50,50-59,男,北區,理專業務,1,60–120萬,積極,1,1,1,0,0,0,0,20,0,0,1,38
101655,貴賓理財,67,60+,男,中區,分行臨櫃,8,120–250萬,保守,1,4,1,0,1,1,1,2116,0,5882,95,79
101656,大眾理財,22,20-29,男,南區,網銀／APP,2,120–250萬,保守,0,3,1,1,0,0,1,48,32,0,9,40
101657,大眾理財,53,50-59,男,北區,網銀／APP,3,60–120萬,穩健,1,1,1,0,0,0,0,14,0,0,1,62
101658,財富管理,31,30-39,女,北區,分行臨櫃,15,60–120萬,保守,1,2,1,1,0,0,0,26,29,0,7,71
101659,大眾理財,25,20-29,女,北區,理專業務,4,<60萬,穩健,0,2,1,0,0,0,1,54,0,0,2,21
101660,大眾理財,35,30-39,女,北區,理專業務,2,<60萬,保守,1,2,1,0,1,0,0,27,0,723,10,46
101661,大眾理財,34,30-39,女,北區,理專業務,2,<60萬,保守,0,1,1,0,0,0,0,11,0,0,1,31
101662,財富管理,26,20-29,女,中區,分行臨櫃,4,60–120萬,保守,1,4,1,1,0,1,1,1288,5,0,14,56
101663,財富管理,51,50-59,女,北區,網銀／APP,1,60–120萬,穩健,0,1,1,0,0,0,0,60,0,0,1,44
101664,大眾理財,45,40-49,男,北區,理專業務,3,<60萬,保守,1,2,1,0,1,0,0,10,0,2033,27,50
101665,貴賓理財,61,60+,女,北區,網銀／APP,5,120–250萬,保守,1,5,1,1,1,1,1,2147,36,10461,163,86
101666,財富管理,39,30-39,男,北區,網銀／APP,4,60–120萬,穩健,0,2,1,1,0,0,0,62,11,0,3,52
101667,財富管理,43,40-49,男,北區,網銀／APP,4,60–120萬,保守,1,2,1,1,0,0,0,155,23,0,6,70
101668,大眾理財,37,30-39,女,東區,分行臨櫃,0,<60萬,穩健,0,3,1,1,0,0,1,31,43,0,11,26
101669,大眾理財,56,50-59,男,北區,網銀／APP,4,<60萬,穩健,1,1,1,0,0,0,0,12,0,0,1,39
101670,貴賓理財,20,20-29,男,中區,理專業務,3,120–250萬,積極,0,3,1,1,0,1,0,9722,19,0,79,68
101671,大眾理財,27,20-29,男,中區,分行臨櫃,5,<60萬,積極,0,3,1,1,1,0,0,53,11,6274,84,22
101672,大眾理財,38,30-39,女,中區,分行臨櫃,4,<60萬,保守,0,2,1,1,0,0,0,11,8,0,2,21
101673,財富管理,32,30-39,女,中區,網銀／APP,11,120–250萬,穩健,0,4,1,1,0,1,1,2701,41,0,32,64
101674,大眾理財,35,30-39,男,北區,網銀／APP,2,<60萬,穩健,1,2,1,0,0,0,1,18,0,0,1,43
101675,財富管理,42,40-49,男,中區,網銀／APP,7,120–250萬,保守,1,3,1,1,0,0,1,53,31,0,8,86
101676,貴賓理財,42,40-49,女,北區,分行臨櫃,15,250萬+,穩健,1,3,1,1,0,1,0,4674,126,0,64,88
101677,財富管理,44,40-49,男,南區,電話行銷,2,250萬+,積極,0,3,1,1,0,0,1,134,12,0,5,77
101678,大眾理財,44,40-49,男,北區,分行臨櫃,5,60–120萬,穩健,1,2,1,1,0,0,0,9,27,0,6,49
101679,貴賓理財,47,40-49,男,中區,網銀／APP,7,120–250萬,穩健,1,4,1,1,0,1,1,4613,76,0,54,90
101680,大眾理財,33,30-39,女,中區,網銀／APP,1,<60萬,保守,0,2,1,0,1,0,0,14,0,1376,18,26
101681,財富管理,42,40-49,男,中區,網銀／APP,3,<60萬,穩健,1,3,1,1,1,0,0,68,64,16540,229,52
101682,財富管理,43,40-49,男,北區,網銀／APP,16,60–120萬,穩健,0,4,1,1,0,1,1,1197,10,0,14,63
101683,財富管理,24,20-29,男,中區,網銀／APP,7,60–120萬,保守,1,4,1,1,1,0,1,36,8,2106,31,66
101684,大眾理財,43,40-49,女,中區,網銀／APP,3,120–250萬,積極,1,2,1,1,0,0,0,73,7,0,2,67
101685,大眾理財,33,30-39,男,北區,網銀／APP,1,<60萬,積極,1,2,1,1,0,0,0,6,7,0,2,35
101686,大眾理財,51,50-59,女,北區,網銀／APP,0,<60萬,積極,1,2,1,1,0,0,0,26,10,0,2,35
101687,大眾理財,44,40-49,女,北區,網銀／APP,0,250萬+,穩健,1,3,1,1,0,0,1,26,6,0,3,71
101688,大眾理財,50,50-59,男,北區,網銀／APP,2,<60萬,穩健,0,2,1,1,0,0,0,18,20,0,5,30
101689,大眾理財,26,20-29,男,南區,網銀／APP,2,<60萬,保守,0,1,1,0,0,0,0,21,0,0,1,16
101690,大眾理財,33,30-39,男,北區,網銀／APP,6,<60萬,積極,1,2,1,1,0,0,0,27,15,0,4,43
101691,財富管理,30,30-39,女,中區,分行臨櫃,2,60–120萬,穩健,1,2,1,1,0,0,0,43,39,0,9,71
101692,貴賓理財,42,40-49,女,南區,電話行銷,2,120–250萬,保守,1,4,1,1,0,1,1,3324,117,0,53,87
101693,大眾理財,51,50-59,女,中區,分行臨櫃,4,<60萬,保守,1,2,1,0,1,0,0,14,0,252,3,50
101694,財富管理,60,60+,女,中區,理專業務,3,60–120萬,穩健,1,1,1,0,0,0,0,100,0,0,1,56
101695,財富管理,31,30-39,女,中區,網銀／APP,3,<60萬,保守,1,3,1,0,0,1,1,2223,0,0,19,61
101696,大眾理財,32,30-39,女,北區,分行臨櫃,6,<60萬,穩健,0,2,1,1,0,0,0,10,32,0,7,23
101697,大眾理財,37,30-39,男,北區,網銀／APP,1,<60萬,穩健,1,1,1,0,0,0,0,17,0,0,1,37
101698,財富管理,50,50-59,女,南區,網銀／APP,7,60–120萬,保守,1,1,1,0,0,0,0,41,0,0,1,58
101699,貴賓理財,30,30-39,女,東區,理專業務,7,<60萬,積極,1,4,1,1,0,1,1,2014,34,0,25,64
101700,財富管理,26,20-29,女,北區,理專業務,2,120–250萬,穩健,0,3,1,1,0,1,0,938,15,0,12,57
101701,貴賓理財,55,50-59,女,南區,理專業務,5,120–250萬,保守,0,2,1,1,0,0,0,81,30,0,7,72
101702,私人銀行,33,30-39,女,東區,網銀／APP,3,120–250萬,保守,1,4,1,0,1,1,1,2507,0,2938,60,97
101703,大眾理財,33,30-39,女,北區,理專業務,2,<60萬,穩健,1,2,1,1,0,0,0,18,21,0,5,37
101704,財富管理,45,40-49,女,中區,網銀／APP,11,60–120萬,保守,1,1,1,0,0,0,0,151,0,0,1,78
101705,大眾理財,42,40-49,女,中區,理專業務,1,60–120萬,保守,0,2,1,0,0,0,1,14,0,0,1,41
101706,私人銀行,53,50-59,男,北區,分行臨櫃,1,250萬+,積極,0,5,1,1,1,1,1,28853,63,2831,270,85
101707,大眾理財,33,30-39,男,北區,理專業務,2,<60萬,保守,1,2,1,1,0,0,0,30,8,0,2,40
101708,大眾理財,47,40-49,女,北區,網銀／APP,7,<60萬,穩健,0,3,1,1,1,0,0,11,11,1306,20,37
101709,貴賓理財,53,50-59,女,南區,網銀／APP,6,60–120萬,保守,0,4,1,1,0,1,1,2226,44,0,29,63
101710,大眾理財,30,30-39,女,北區,理專業務,2,60–120萬,保守,0,1,1,0,0,0,0,8,0,0,1,26
101711,財富管理,44,40-49,男,南區,網銀／APP,3,<60萬,保守,1,3,1,0,1,1,0,1749,0,1486,34,67
101712,大眾理財,42,40-49,女,中區,理專業務,5,<60萬,保守,0,2,1,1,0,0,0,25,18,0,4,31
101713,私人銀行,73,60+,男,中區,分行臨櫃,8,250萬+,穩健,0,4,1,1,0,1,1,12487,28,0,103,91
101714,貴賓理財,58,50-59,女,北區,網銀／APP,7,120–250萬,穩健,1,4,1,1,1,1,0,2321,18,2461,55,80
101715,大眾理財,51,50-59,女,北區,電話行銷,3,60–120萬,穩健,0,2,1,1,0,0,0,16,11,0,3,41
101716,財富管理,37,30-39,女,北區,分行臨櫃,7,<60萬,積極,0,2,1,0,1,0,0,121,0,5274,70,52
101717,大眾理財,32,30-39,女,北區,電話行銷,8,60–120萬,保守,1,3,1,1,0,0,1,26,7,0,3,50
101718,大眾理財,35,30-39,女,北區,網銀／APP,8,60–120萬,穩健,0,2,1,0,1,0,0,25,0,4136,54,53
101719,財富管理,42,40-49,男,北區,分行臨櫃,4,60–120萬,穩健,0,2,1,1,0,0,0,87,32,0,8,55
101720,財富管理,32,30-39,女,北區,網銀／APP,5,<60萬,穩健,1,3,1,1,0,0,1,178,25,0,8,46
101721,大眾理財,51,50-59,男,中區,分行臨櫃,7,<60萬,積極,1,3,1,1,0,0,1,10,8,0,3,45
101722,大眾理財,47,40-49,男,北區,理專業務,3,<60萬,穩健,0,3,1,1,0,0,1,12,19,0,5,15
101723,財富管理,40,40-49,女,北區,理專業務,7,<60萬,積極,0,3,1,1,1,0,0,31,12,5551,75,55
101724,大眾理財,45,40-49,男,南區,網銀／APP,1,60–120萬,保守,0,2,1,1,0,0,0,14,17,0,4,33
101725,大眾理財,40,40-49,女,中區,網銀／APP,1,60–120萬,保守,0,2,1,1,0,0,0,51,8,0,2,26
101726,大眾理財,45,40-49,男,南區,網銀／APP,9,120–250萬,保守,0,2,1,1,0,0,0,11,27,0,6,45
101727,大眾理財,23,20-29,男,中區,網銀／APP,4,<60萬,穩健,1,4,1,1,1,0,1,11,3,855,13,42
101728,貴賓理財,48,40-49,男,北區,理專業務,4,120–250萬,保守,1,3,1,0,0,1,1,1010,0,0,10,84
101729,大眾理財,37,30-39,男,南區,網銀／APP,1,<60萬,保守,0,2,1,0,0,0,1,27,0,0,2,22
101730,大眾理財,44,40-49,男,南區,網銀／APP,2,<60萬,積極,1,2,1,1,0,0,0,17,24,0,5,43
101731,貴賓理財,43,40-49,女,中區,分行臨櫃,1,60–120萬,穩健,1,4,1,1,0,1,1,15790,72,0,137,80
101732,大眾理財,20,20-29,女,中區,網銀／APP,4,<60萬,保守,0,2,1,1,0,0,0,48,2,0,1,24
101733,財富管理,32,30-39,男,北區,電話行銷,6,60–120萬,保守,1,1,1,0,0,0,0,27,0,0,1,65
101734,大眾理財,37,30-39,女,北區,分行臨櫃,4,<60萬,穩健,0,2,1,0,0,1,0,286,0,0,4,24
101735,貴賓理財,50,50-59,女,南區,分行臨櫃,12,60–120萬,積極,1,4,1,1,0,1,1,14089,36,0,116,83
101736,財富管理,62,60+,女,北區,分行臨櫃,4,60–120萬,穩健,1,3,1,1,1,0,0,36,37,5978,86,67
101737,貴賓理財,56,50-59,女,北區,分行臨櫃,7,120–250萬,保守,0,4,1,1,0,1,1,10881,39,0,93,79
101738,大眾理財,38,30-39,女,北區,網銀／APP,0,60–120萬,穩健,0,3,1,1,0,0,1,6,15,0,5,29
101739,大眾理財,37,30-39,男,北區,電話行銷,4,<60萬,保守,1,4,1,1,1,1,0,288,26,2728,45,45
101740,財富管理,56,50-59,男,北區,網銀／APP,6,60–120萬,積極,0,2,1,0,0,0,1,39,0,0,2,51
101741,大眾理財,31,30-39,男,北區,分行臨櫃,1,<60萬,穩健,1,2,1,1,0,0,0,37,9,0,2,35
101742,大眾理財,36,30-39,女,南區,網銀／APP,2,<60萬,穩健,0,4,1,1,0,1,1,223,6,0,6,20
101743,大眾理財,26,20-29,男,北區,電話行銷,6,<60萬,保守,0,1,1,0,0,0,0,30,0,0,1,17
101744,貴賓理財,65,60+,女,北區,網銀／APP,7,60–120萬,保守,1,4,1,1,0,1,1,7201,16,0,60,76
101745,財富管理,48,40-49,男,北區,分行臨櫃,2,120–250萬,穩健,1,4,1,1,1,0,1,36,46,18715,255,82
101746,財富管理,36,30-39,男,中區,電話行銷,6,<60萬,穩健,1,4,1,1,0,1,1,3030,16,0,29,58
101747,財富管理,42,40-49,男,中區,分行臨櫃,12,60–120萬,保守,0,4,1,1,1,0,1,104,35,3032,49,62
101748,大眾理財,43,40-49,女,中區,電話行銷,0,<60萬,穩健,1,3,1,1,1,0,0,8,8,3237,44,48
101749,大眾理財,35,30-39,男,東區,電話行銷,4,60–120萬,保守,0,3,1,1,0,0,1,25,23,0,6,40
101750,大眾理財,32,30-39,女,東區,理專業務,3,<60萬,穩健,0,1,1,0,0,0,0,13,0,0,1,21
101751,財富管理,36,30-39,女,南區,分行臨櫃,1,250萬+,穩健,0,3,1,1,0,1,0,2082,41,0,26,65
101752,大眾理財,41,40-49,男,南區,分行臨櫃,3,60–120萬,保守,0,2,1,0,0,0,1,20,0,0,1,43
101753,貴賓理財,46,40-49,女,北區,理專業務,3,120–250萬,穩健,1,5,1,1,1,1,1,11165,112,4432,168,95
101754,財富管理,39,30-39,女,中區,網銀／APP,3,<60萬,保守,0,4,1,1,0,1,1,3200,39,0,35,35
101755,大眾理財,23,20-29,女,北區,網銀／APP,4,<60萬,穩健,1,2,1,1,0,0,0,11,8,0,2,34
101756,大眾理財,38,30-39,男,南區,網銀／APP,4,60–120萬,積極,0,1,1,0,0,0,0,12,0,0,1,32
101757,大眾理財,36,30-39,女,北區,分行臨櫃,4,120–250萬,積極,0,2,1,0,1,0,0,15,0,3767,49,57
101758,私人銀行,51,50-59,女,北區,網銀／APP,27,250萬+,保守,0,3,1,1,0,1,0,31851,32,0,247,95
101759,貴賓理財,52,50-59,女,北區,理專業務,5,250萬+,穩健,0,3,1,1,0,1,0,3147,21,0,30,77
101760,貴賓理財,58,50-59,男,中區,網銀／APP,2,120–250萬,穩健,0,4,1,1,0,1,1,6011,36,0,56,63
101761,大眾理財,45,40-49,女,中區,網銀／APP,4,<60萬,穩健,1,2,1,1,0,0,0,32,5,0,1,50
101762,大眾理財,44,40-49,女,北區,理專業務,3,<60萬,保守,1,2,1,1,0,0,0,18,14,0,3,40
101763,大眾理財,35,30-39,男,北區,網銀／APP,2,<60萬,穩健,0,3,1,1,0,1,0,1322,22,0,16,40
101764,大眾理財,31,30-39,女,北區,分行臨櫃,1,<60萬,保守,1,1,1,0,0,0,0,12,0,0,1,41
101765,大眾理財,26,20-29,男,南區,網銀／APP,7,<60萬,積極,1,2,1,0,0,1,0,471,0,0,5,45
101766,大眾理財,31,30-39,男,北區,分行臨櫃,0,<60萬,積極,0,1,1,0,0,0,0,22,0,0,1,10
101767,私人銀行,55,50-59,女,北區,網銀／APP,8,60–120萬,保守,0,4,1,1,1,1,0,13630,53,4455,173,84
101768,大眾理財,29,20-29,男,中區,網銀／APP,1,<60萬,穩健,0,2,1,0,1,0,0,7,0,2573,34,16
101769,大眾理財,39,30-39,男,中區,分行臨櫃,3,<60萬,保守,0,3,1,1,1,0,0,14,16,2143,32,35
101770,財富管理,33,30-39,女,南區,分行臨櫃,2,60–120萬,保守,0,3,1,1,1,0,0,17,57,5857,89,52
101771,大眾理財,20,20-29,女,中區,網銀／APP,4,<60萬,保守,1,2,1,1,0,0,0,13,8,0,2,39
101772,財富管理,53,50-59,男,東區,分行臨櫃,8,120–250萬,穩健,0,2,1,1,0,0,0,61,75,0,17,60
101773,財富管理,38,30-39,男,北區,網銀／APP,2,60–120萬,保守,0,4,1,1,1,1,0,10686,25,3836,137,62
101774,貴賓理財,40,40-49,男,北區,分行臨櫃,4,120–250萬,穩健,0,3,1,1,0,1,0,8812,44,0,77,77
101775,財富管理,31,30-39,男,東區,網銀／APP,5,60–120萬,積極,0,5,1,1,1,1,1,560,26,1353,30,55
101776,大眾理財,42,40-49,女,北區,理專業務,4,<60萬,保守,0,3,1,1,0,0,1,19,9,0,3,33
101777,財富管理,59,50-59,男,南區,分行臨櫃,14,60–120萬,穩健,1,4,1,1,1,0,1,93,10,4856,67,80
101778,大眾理財,33,30-39,女,北區,電話行銷,2,60–120萬,積極,1,2,1,1,0,0,0,18,52,0,11,51
101779,大眾理財,35,30-39,男,北區,分行臨櫃,2,<60萬,穩健,1,2,1,1,0,0,0,17,5,0,1,40
101780,大眾理財,49,40-49,女,北區,網銀／APP,1,60–120萬,保守,1,3,1,1,0,0,1,12,32,0,8,51
101781,大眾理財,20,20-29,男,中區,網銀／APP,0,<60萬,保守,1,3,1,1,0,1,0,404,45,0,14,24
101782,財富管理,65,60+,女,南區,分行臨櫃,8,60–120萬,穩健,0,4,1,0,1,1,1,1724,0,2600,50,54
