CustomerID,YearMonth,AUM_k,CardSpend_k,LoanBalance_k,Contribution_k
101092,2025-09,167,21,0,0
101093,2025-09,49,0,0,0
101094,2025-09,622,25,0,0
101095,2025-09,12,0,0,0
101096,2025-09,14,0,0,0
101097,2025-09,11,0,0,0
101098,2025-09,100,11,0,0
101099,2025-09,303,24,0,0
101100,2025-09,13,0,0,0
101101,2025-09,22,0,4301,4
101102,2025-09,38,13,9528,10
101103,2025-09,63,49,0,0
101104,2025-09,487,9,0,0
101105,2025-09,22,0,0,0
101106,2025-09,24,18,1210,1
101107,2025-09,10,34,0,0
101108,2025-09,19,10,0,0
101109,2025-09,20620,27,0,13
101110,2025-09,17,27,0,0
101111,2025-09,9,0,0,0
101112,2025-09,150,4,953,1
101113,2025-09,11,3,0,0
101114,2025-09,6566,52,0,5
101115,2025-09,7003,57,0,5
101116,2025-09,9,0,0,0
101117,2025-09,17,0,0,0
101118,2025-09,906,21,0,1
101119,2025-09,17,16,0,0
101120,2025-09,2434,64,0,2
101121,2025-09,1505,21,0,1
101122,2025-09,10,18,1798,2
101123,2025-09,160,35,0,0
101124,2025-09,20,0,0,0
101125,2025-09,15,1,0,0
101126,2025-09,16,8,0,0
101127,2025-09,13,18,0,0
101128,2025-09,70,103,1085,3
101129,2025-09,5061,0,0,3
101130,2025-09,7085,136,0,6
101131,2025-09,13660,377,4257,20
101132,2025-09,10,11,0,0
101133,2025-09,5,55,408,1
101134,2025-09,106,38,1311,2
101135,2025-09,31172,29,10809,31
101136,2025-09,22,3,0,0
101137,2025-09,101,0,0,0
101138,2025-09,13,0,1983,2
101139,2025-09,9,0,0,0
101140,2025-09,175,0,13301,14
101141,2025-09,40,49,0,0
101142,2025-09,163,24,0,0
101143,2025-09,27,94,3411,5
101144,2025-09,36,40,3622,4
101145,2025-09,7,27,0,0
101146,2025-09,75,0,0,0
101147,2025-09,30,0,0,0
101148,2025-09,470,23,0,0
101149,2025-09,15,0,689,0
101150,2025-09,4853,61,0,4
101151,2025-09,26,32,409,1
101152,2025-09,178,220,1080,5
101153,2025-09,10,0,0,0
101154,2025-09,12,0,0,0
101155,2025-09,11,0,0,0
101156,2025-09,45,0,0,0
101157,2025-09,16,4,1108,1
101158,2025-09,25,22,0,0
101159,2025-09,14,6,0,0
101160,2025-09,15,0,0,0
101161,2025-09,56,42,0,0
101162,2025-09,103,39,0,0
101163,2025-09,87,0,3104,3
101164,2025-09,6,37,0,0
101165,2025-09,15,11,1382,1
101166,2025-09,787,49,15637,18
101167,2025-09,193,20,2058,2
101168,2025-09,14,0,0,0
101169,2025-09,180,0,2557,3
101170,2025-09,53,6,0,0
101171,2025-09,14,0,0,0
101172,2025-09,197,36,0,0
101173,2025-09,41,0,1196,1
101174,2025-09,129,12,0,0
101175,2025-09,32,11,0,0
101176,2025-09,624,28,0,1
101177,2025-09,29,0,2219,2
101178,2025-09,15,6,0,0
101179,2025-09,9,2,0,0
101180,2025-09,51,18,0,0
101181,2025-09,1204,0,1943,3
101182,2025-09,19,30,0,0
101183,2025-09,327,0,0,0
101184,2025-09,7,10,0,0
101185,2025-09,13,6,0,0
101186,2025-09,122,31,6529,7
101187,2025-09,16,10,0,0
101188,2025-09,8617,85,1769,9
101189,2025-09,20,29,0,0
101190,2025-09,3466,13,0,2
101191,2025-09,7,8,2821,3
101192,2025-09,15,0,0,0
101193,2025-09,4445,104,34416,42
101194,2025-09,58035,29,0,37
101195,2025-09,12885,0,0,8
101196,2025-09,7,0,1367,1
101197,2025-09,43,0,0,0
101198,2025-09,1170,8,0,1
101199,2025-09,7,0,0,0
101200,2025-09,418,22,1742,2
101201,2025-09,44,7,0,0
101202,2025-09,22,13,0,0
101203,2025-09,29,0,1360,1
101204,2025-09,5463,18,0,3
101205,2025-09,27,41,0,0
101206,2025-09,13,9,1621,2
101207,2025-09,20,12,0,0
101208,2025-09,9,7,502,0
101209,2025-09,76,25,0,0
101210,2025-09,8,0,0,0
101211,2025-09,439,26,0,0
101212,2025-09,75,12,0,0
101213,2025-09,163,3,0,0
101214,2025-09,7,7,0,0
101215,2025-09,29,7,0,0
101216,2025-09,17,18,380,0
101217,2025-09,21,6,2059,2
101218,2025-09,38,2,0,0
101219,2025-09,36,5,0,0
101220,2025-09,13,0,0,0
101221,2025-09,10,0,0,0
101222,2025-09,46,14,0,0
101223,2025-09,13669,29,0,9
101224,2025-09,26,29,0,0
101225,2025-09,21,0,0,0
101226,2025-09,11184,8,0,7
101227,2025-09,7,3,0,0
101228,2025-09,45,0,132,0
101229,2025-09,4122,67,0,3
101230,2025-09,12,5,0,0
101231,2025-09,956,0,0,0
101232,2025-09,38,19,0,0
101233,2025-09,7,9,0,0
101234,2025-09,2531,26,0,2
101235,2025-09,26,0,707,0
101236,2025-09,6,4,0,0
101237,2025-09,24,45,0,0
101238,2025-09,12,6,0,0
101239,2025-09,37,0,0,0
101240,2025-09,9,18,0,0
101241,2025-09,4876,0,0,3
101242,2025-09,192,0,0,0
101243,2025-09,11,16,0,0
101244,2025-09,6,0,0,0
101245,2025-09,36,10,0,0
101246,2025-09,778,4,1689,2
101247,2025-09,17,23,0,0
101248,2025-09,21,0,0,0
101249,2025-09,2271,0,0,1
101250,2025-09,11449,25,9846,18
101251,2025-09,19,10,0,0
101252,2025-09,17,16,0,0
101253,2025-09,49,13,0,0
101254,2025-09,8,0,501,0
101255,2025-09,75,0,0,0
101256,2025-09,92,0,0,0
101257,2025-09,53,18,0,0
101258,2025-09,26,48,4282,5
101259,2025-09,18,43,0,0
101260,2025-09,16392,170,1745,15
101261,2025-09,611,0,665,1
101262,2025-09,8,20,0,0
101263,2025-09,12,17,3042,3
101264,2025-09,5710,128,0,6
101265,2025-09,37,0,0,0
101266,2025-09,2993,17,562,2
101267,2025-09,12,0,0,0
101268,2025-09,18856,324,770,18
101269,2025-09,11,38,0,0
101270,2025-09,12,7,0,0
101271,2025-09,8942,24,0,6
101272,2025-09,11,10,0,0
101273,2025-09,27,13,2447,2
101274,2025-09,32,15,0,0
101275,2025-09,12,3,0,0
101276,2025-09,18,7,0,0
101277,2025-09,12,0,0,0
101278,2025-09,9,0,883,0
101279,2025-09,78,23,0,0
101280,2025-09,62,0,0,0
101281,2025-09,10,0,0,0
101282,2025-09,25,0,1938,2
101283,2025-09,21,0,0,0
101284,2025-09,24,14,0,0
101285,2025-09,6386,35,0,4
101286,2025-09,5690,75,0,5
101287,2025-09,16,4,581,0
101288,2025-09,12,12,0,0
101289,2025-09,16,0,0,0
101290,2025-09,22,0,2329,2
101291,2025-09,9,8,0,0
101292,2025-09,4794,21,0,3
101293,2025-09,26,0,1550,1
101294,2025-09,5,0,0,0
101295,2025-09,14,6,0,0
101296,2025-09,1823,0,0,1
101297,2025-09,21,0,0,0
101298,2025-09,10,30,0,0
101299,2025-09,109,39,0,0
101300,2025-09,6,0,0,0
101301,2025-09,19,7,0,0
101302,2025-09,12,0,0,0
101303,2025-09,66,0,0,0
101304,2025-09,8,7,1091,1
101305,2025-09,44,13,0,0
101306,2025-09,442,67,1080,2
101307,2025-09,11,5,0,0
101308,2025-09,70,63,0,1
101309,2025-09,37,0,0,0
101310,2025-09,39912,62,8711,35
101311,2025-09,10,14,0,0
101312,2025-09,6871,0,0,4
101313,2025-09,223,0,0,0
101314,2025-09,13,0,0,0
101315,2025-09,17,8,0,0
101316,2025-09,55,8,0,0
101317,2025-09,68,0,0,0
101318,2025-09,13,5,0,0
101319,2025-09,25,37,1307,2
101320,2025-09,74,0,0,0
101321,2025-09,8,0,0,0
101322,2025-09,218,8,0,0
101323,2025-09,35,0,0,0
101324,2025-09,51,13,0,0
101325,2025-09,23,0,0,0
101326,2025-09,166,39,8923,10
101327,2025-09,19,11,0,0
101328,2025-09,10,0,1322,1
101329,2025-09,29,0,0,0
101330,2025-09,8,0,0,0
101331,2025-09,664,20,6939,8
101332,2025-09,312,4,0,0
101333,2025-09,583,14,1181,2
101334,2025-09,5279,33,0,4
101335,2025-09,6913,40,0,5
101336,2025-09,465,32,2324,3
101337,2025-09,13,21,0,0
101338,2025-09,19,2,736,0
101339,2025-09,4593,97,0,4
101340,2025-09,8,25,0,0
101341,2025-09,9,0,0,0
101342,2025-09,56,43,0,0
101343,2025-09,28,10,0,0
101344,2025-09,82,0,0,0
101345,2025-09,4451,0,0,3
101346,2025-09,17,0,0,0
101347,2025-09,9,4,0,0
101348,2025-09,16,88,0,1
101349,2025-09,12,19,0,0
101350,2025-09,21,13,0,0
101351,2025-09,246,84,0,1
101352,2025-09,998,0,20180,22
101353,2025-09,17,10,0,0
101354,2025-09,18,0,0,0
101355,2025-09,5861,27,5263,10
101356,2025-09,18,12,0,0
101357,2025-09,847,8,0,0
101358,2025-09,902,0,0,0
101359,2025-09,1111,11,0,1
101360,2025-09,11,6,0,0
101361,2025-09,75,16,0,0
101362,2025-09,29,0,0,0
101363,2025-09,17,0,0,0
101364,2025-09,8,11,0,0
101365,2025-09,654,1,0,0
101366,2025-09,21,0,1444,1
101367,2025-09,62,0,0,0
101368,2025-09,10,0,0,0
101369,2025-09,19,0,763,0
101370,2025-09,22,0,0,0
101371,2025-09,14,19,0,0
101372,2025-09,1879,201,3911,9
101373,2025-09,20,0,0,0
101374,2025-09,916,12,0,1
101375,2025-09,12127,53,0,8
101376,2025-09,17,12,0,0
101377,2025-09,27,57,0,1
101378,2025-09,2965,32,1602,4
101379,2025-09,44,60,4633,6
101380,2025-09,17,0,0,0
101381,2025-09,22,6,556,0
101382,2025-09,20,0,0,0
101383,2025-09,31,26,0,0
101384,2025-09,13613,115,0,10
101385,2025-09,1184,83,808,3
101386,2025-09,21,1,0,0
101387,2025-09,422,0,1658,2
101388,2025-09,12,31,0,0
101389,2025-09,76931,13,0,48
101390,2025-09,8,19,595,0
101391,2025-09,6704,26,0,4
101392,2025-09,453,11,0,0
101393,2025-09,116,7,0,0
101394,2025-09,54,39,0,0
101395,2025-09,5480,43,0,4
101396,2025-09,13,11,0,0
101397,2025-09,6,60,0,1
101398,2025-09,7672,0,4090,9
101399,2025-09,15,7,0,0
101400,2025-09,14,0,0,0
101401,2025-09,27,0,0,0
101402,2025-09,16,10,0,0
101403,2025-09,1092,36,0,1
101404,2025-09,15,0,0,0
101405,2025-09,21,24,0,0
101406,2025-09,23,6,0,0
101407,2025-09,14013,258,0,13
101408,2025-09,6,0,0,0
101409,2025-09,11010,128,0,9
101410,2025-09,46,41,635,1
101411,2025-09,1604,14,2949,4
101412,2025-09,26292,70,0,17
101413,2025-09,35,42,0,0
101414,2025-09,145,60,3174,4
101415,2025-09,24,2,0,0
101416,2025-09,810,31,0,1
101417,2025-09,20,0,0,0
101418,2025-09,9,0,0,0
101419,2025-09,13153,82,0,9
101420,2025-09,23657,0,0,14
101421,2025-09,696,5,0,0
101422,2025-09,37,0,1050,1
101423,2025-09,22,10,2911,3
101424,2025-09,9,0,0,0
101425,2025-09,27,0,11904,12
101426,2025-09,27,0,0,0
101427,2025-09,92,13,5812,6
101428,2025-09,5,0,2858,3
101429,2025-09,948,10,0,0
101430,2025-09,10,0,0,0
101431,2025-09,7816,0,0,5
101432,2025-09,11,0,0,0
101433,2025-09,11,0,0,0
101434,2025-09,66,0,0,0
101435,2025-09,41,42,0,0
101436,2025-09,3065,129,0,4
101437,2025-09,44,0,0,0
101438,2025-09,53,5,0,0
101439,2025-09,3922,0,0,2
101440,2025-09,8473,87,4088,11
101441,2025-09,78,5,0,0
101442,2025-09,8,0,0,0
101443,2025-09,15,8,0,0
101444,2025-09,12,0,0,0
101445,2025-09,13,0,0,0
101446,2025-09,21,0,0,0
101447,2025-09,21910,21,6093,20
101448,2025-09,11,0,0,0
101449,2025-09,40,35,0,0
101450,2025-09,15,7,0,0
101451,2025-09,1082,0,2407,3
101452,2025-09,60,0,964,1
101453,2025-09,3738,0,0,2
101454,2025-09,10074,26,0,6
101455,2025-09,2794,2,1500,3
101456,2025-09,62,37,0,0
101457,2025-09,14,57,0,1
101458,2025-09,12,0,0,0
101459,2025-09,1901,30,0,1
101460,2025-09,17,20,1160,1
101461,2025-09,351,11,0,0
101462,2025-09,95,27,2886,3
101463,2025-09,11,7,0,0
101464,2025-09,17,0,1309,1
101465,2025-09,1733,0,0,1
101466,2025-09,482,15,2872,3
101467,2025-09,34,21,0,0
101468,2025-09,23,6,0,0
101469,2025-09,1072,146,1980,5
101470,2025-09,21,0,1015,1
101471,2025-09,4147,30,3979,7
101472,2025-09,16,5,0,0
101473,2025-09,11,0,0,0
101474,2025-09,18,0,0,0
101475,2025-09,22,10,0,0
101476,2025-09,10,0,0,0
101477,2025-09,20,6,0,0
101478,2025-09,2160,110,0,3
101479,2025-09,41,0,0,0
101480,2025-09,8,6,0,0
101481,2025-09,6,12,0,0
101482,2025-09,12,0,1397,1
101483,2025-09,19,8,0,0
101484,2025-09,13,0,0,0
101485,2025-09,2822,0,0,1
101486,2025-09,14,19,0,0
101487,2025-09,10195,25,0,7
101488,2025-09,271,7,3378,4
101489,2025-09,21030,27,0,13
101490,2025-09,13,0,1395,1
101491,2025-09,123,32,526,1
101492,2025-09,8223,23,0,5
101493,2025-09,26,44,1982,3
101494,2025-09,147,0,0,0
101495,2025-09,11,0,0,0
101496,2025-09,1606,49,0,2
101497,2025-09,19,73,0,1
101498,2025-09,62,9,1998,2
101499,2025-09,160,0,0,0
101500,2025-09,718,0,0,0
101501,2025-09,2799,8,1586,3
101502,2025-09,5315,12,0,3
101503,2025-09,12,0,0,0
101504,2025-09,43,0,0,0
101505,2025-09,46,21,0,0
101506,2025-09,17,0,0,0
101507,2025-09,83,0,0,0
101508,2025-09,43,0,0,0
101509,2025-09,13,4,0,0
101510,2025-09,497,45,0,1
101511,2025-09,85,0,721,0
101512,2025-09,12,15,0,0
101513,2025-09,4380,25,0,3
101514,2025-09,42,24,0,0
101515,2025-09,5567,37,5769,10
101516,2025-09,9,12,0,0
101517,2025-09,8,25,1486,2
101518,2025-09,3005,0,0,2
101519,2025-09,30,49,0,1
101520,2025-09,11,15,9362,10
101521,2025-09,16,67,653,1
101522,2025-09,12,0,0,0
101523,2025-09,8771,0,3063,8
101524,2025-09,366,39,7487,9
101525,2025-09,1317,0,0,1
101526,2025-09,239,5,1158,1
101527,2025-09,10,11,0,0
101528,2025-09,889,0,0,0
101529,2025-09,7,28,0,0
101530,2025-09,22,14,0,0
101531,2025-09,24,38,0,0
101532,2025-09,13,0,0,0
101533,2025-09,79,48,0,0
101534,2025-09,99,0,1331,1
101535,2025-09,11,0,0,0
101536,2025-09,529,32,0,1
101537,2025-09,46,9,0,0
101538,2025-09,48,69,6892,8
101539,2025-09,3959,42,7356,11
101540,2025-09,26,47,0,0
101541,2025-09,173,26,0,0
101542,2025-09,5,0,0,0
101543,2025-09,22,7,0,0
101544,2025-09,1163,0,0,0
101545,2025-09,9,12,0,0
101546,2025-09,19,0,0,0
101547,2025-09,15,0,0,0
101548,2025-09,2778,0,774,2
101549,2025-09,12,0,0,0
101550,2025-09,31,15,0,0
101551,2025-09,14,0,0,0
101552,2025-09,156,0,0,0
101553,2025-09,22,0,653,0
101554,2025-09,108,0,5364,5
101555,2025-09,28,38,0,0
101556,2025-09,1058,0,0,0
101557,2025-09,5020,0,4944,8
101558,2025-09,23,0,0,0
101559,2025-09,12,23,0,0
101560,2025-09,11461,88,0,8
101561,2025-09,15253,13,0,9
101562,2025-09,26,5,0,0
101563,2025-09,8420,0,0,5
101564,2025-09,1528,29,2867,4
101565,2025-09,1594,0,0,1
101566,2025-09,17,14,0,0
101567,2025-09,8,49,0,0
101568,2025-09,53,13,0,0
101569,2025-09,75,0,0,0
101570,2025-09,13,18,0,0
101571,2025-09,490,0,0,0
101572,2025-09,17,16,0,0
101573,2025-09,13,0,0,0
101574,2025-09,47,25,0,0
101575,2025-09,8,29,0,0
101576,2025-09,22,9,0,0
101577,2025-09,834,52,0,1
101578,2025-09,115,0,0,0
101579,2025-09,8613,74,0,6
101580,2025-09,78,50,0,1
101581,2025-09,2558,5,0,1
101582,2025-09,22,19,0,0
101583,2025-09,13,0,0,0
101584,2025-09,9,0,1245,1
101585,2025-09,58,18,0,0
101586,2025-09,66,30,0,0
101587,2025-09,45,14,0,0
101588,2025-09,40,66,699,1
101589,2025-09,33,8,0,0
101590,2025-09,30,5,0,0
101591,2025-09,10,56,0,1
101592,2025-09,12,15,0,0
101593,2025-09,26191,91,0,18
101594,2025-09,37,0,0,0
101595,2025-09,2223,3,0,1
101596,2025-09,868,12,0,0
101597,2025-09,10,11,600,0
101598,2025-09,8,8,0,0
101599,2025-09,780,16,0,0
101600,2025-09,14,0,0,0
101601,2025-09,5466,46,0,4
101602,2025-09,42,0,0,0
101603,2025-09,439,4,0,0
101604,2025-09,5500,19,0,3
101605,2025-09,8,0,0,0
101606,2025-09,10,0,0,0
101607,2025-09,2016,27,0,1
101608,2025-09,39,0,0,0
101609,2025-09,31,23,0,0
101610,2025-09,12,0,0,0
101611,2025-09,16,0,0,0
101612,2025-09,83,53,2531,3
101613,2025-09,2419,0,12089,14
101614,2025-09,930,16,2046,3
101615,2025-09,83,0,0,0
101616,2025-09,15,0,0,0
101617,2025-09,24,30,0,0
101618,2025-09,15,3,2349,2
101619,2025-09,18983,52,0,13
101620,2025-09,15,28,0,0
101621,2025-09,894,0,0,0
101622,2025-09,46,12,0,0
101623,2025-09,59,7,3752,4
101624,2025-09,90,9,0,0
101625,2025-09,20,0,0,0
101626,2025-09,100,13,0,0
101627,2025-09,52,0,0,0
101628,2025-09,86,0,0,0
101629,2025-09,42,0,7237,7
101630,2025-09,22,15,0,0
101631,2025-09,13,8,0,0
101632,2025-09,6476,30,0,4
101633,2025-09,117,9,0,0
101634,2025-09,100,16,0,0
101635,2025-09,488,14,0,0
101636,2025-09,11,57,835,1
101637,2025-09,20,30,0,0
101638,2025-09,2680,219,1365,7
101639,2025-09,7,0,197,0
101640,2025-09,670,29,0,1
101641,2025-09,976,0,0,0
101642,2025-09,10,0,1848,2
101643,2025-09,20,33,1585,2
101644,2025-09,8,0,936,1
101645,2025-09,8,19,0,0
101646,2025-09,43,14,0,0
101647,2025-09,34,0,555,0
101648,2025-09,1843,0,0,1
101649,2025-09,16120,54,10583,22
101650,2025-09,37,11,1101,1
101651,2025-09,29,25,0,0
101652,2025-09,15,3,1339,1
101653,2025-09,51,0,0,0
101654,2025-09,19,0,0,0
101655,2025-09,2065,0,5764,7
101656,2025-09,46,31,0,0
101657,2025-09,13,0,0,0
101658,2025-09,25,28,0,0
101659,2025-09,52,0,0,0
101660,2025-09,26,0,708,0
101661,2025-09,10,0,0,0
101662,2025-09,1257,4,0,1
101663,2025-09,58,0,0,0
101664,2025-09,9,0,1992,2
101665,2025-09,2095,35,10252,13
101666,2025-09,60,10,0,0
101667,2025-09,151,22,0,0
101668,2025-09,30,41,0,0
101669,2025-09,11,0,0,0
101670,2025-09,9489,18,0,6
101671,2025-09,51,10,6149,6
101672,2025-09,10,7,0,0
101673,2025-09,2636,40,0,2
101674,2025-09,17,0,0,0
101675,2025-09,51,30,0,0
101676,2025-09,4562,122,0,5
101677,2025-09,130,11,0,0
101678,2025-09,8,26,0,0
101679,2025-09,4502,74,0,4
101680,2025-09,13,0,1348,1
101681,2025-09,66,62,16210,18
101682,2025-09,1168,9,0,1
101683,2025-09,35,7,2064,2
101684,2025-09,71,6,0,0
101685,2025-09,5,6,0,0
101686,2025-09,25,9,0,0
101687,2025-09,25,5,0,0
101688,2025-09,17,19,0,0
101689,2025-09,20,0,0,0
101690,2025-09,26,14,0,0
101691,2025-09,41,38,0,0
101692,2025-09,3244,114,0,4
101693,2025-09,13,0,246,0
101694,2025-09,97,0,0,0
101695,2025-09,2169,0,0,1
101696,2025-09,9,31,0,0
101697,2025-09,16,0,0,0
101698,2025-09,40,0,0,0
101699,2025-09,1965,33,0,2
101700,2025-09,915,14,0,0
101701,2025-09,79,29,0,0
101702,2025-09,2447,0,2879,4
101703,2025-09,17,20,0,0
101704,2025-09,147,0,0,0
101705,2025-09,13,0,0,0
101706,2025-09,28163,61,2774,21
101707,2025-09,29,7,0,0
101708,2025-09,10,10,1280,1
101709,2025-09,2172,42,0,2
101710,2025-09,7,0,0,0
101711,2025-09,1707,0,1456,2
101712,2025-09,24,17,0,0
101713,2025-09,12188,27,0,8
101714,2025-09,2265,17,2412,4
101715,2025-09,15,10,0,0
101716,2025-09,118,0,5169,5
101717,2025-09,25,6,0,0
101718,2025-09,24,0,4053,4
101719,2025-09,84,31,0,0
101720,2025-09,173,24,0,0
101721,2025-09,9,7,0,0
101722,2025-09,11,18,0,0
101723,2025-09,30,11,5440,6
101724,2025-09,13,16,0,0
101725,2025-09,49,7,0,0
101726,2025-09,10,26,0,0
101727,2025-09,10,2,837,1
101728,2025-09,985,0,0,0
101729,2025-09,26,0,0,0
101730,2025-09,16,23,0,0
101731,2025-09,15412,70,0,11
101732,2025-09,46,1,0,0
101733,2025-09,26,0,0,0
101734,2025-09,279,0,0,0
101735,2025-09,13752,35,0,9
101736,2025-09,35,36,5859,6
101737,2025-09,10621,38,0,7
101738,2025-09,5,14,0,0
101739,2025-09,281,25,2673,3
101740,2025-09,38,0,0,0
101741,2025-09,36,8,0,0
101742,2025-09,217,5,0,0
101743,2025-09,29,0,0,0
101744,2025-09,7028,15,0,4
101745,2025-09,35,44,18342,20
101746,2025-09,2957,15,0,2
101747,2025-09,101,34,2971,3
101748,2025-09,7,7,3172,3
101749,2025-09,24,22,0,0
101750,2025-09,12,0,0,0
101751,2025-09,2032,40,0,2
101752,2025-09,19,0,0,0
101753,2025-09,10898,109,4343,13
101754,2025-09,3123,38,0,2
101755,2025-09,10,7,0,0
101756,2025-09,11,0,0,0
101757,2025-09,14,0,3692,3
101758,2025-09,31090,31,0,20
101759,2025-09,3071,20,0,2
101760,2025-09,5867,35,0,4
101761,2025-09,31,4,0,0
101762,2025-09,17,13,0,0
101763,2025-09,1290,21,0,1
101764,2025-09,11,0,0,0
101765,2025-09,459,0,0,0
101766,2025-09,21,0,0,0
101767,2025-09,13304,51,4366,14
101768,2025-09,6,0,2521,2
101769,2025-09,13,15,2100,2
101770,2025-09,16,55,5740,7
101771,2025-09,12,7,0,0
101772,2025-09,59,73,0,1
101773,2025-09,10430,24,3759,11
101774,2025-09,8601,42,0,6
101775,2025-09,546,25,1326,2
101776,2025-09,18,8,0,0
101777,2025-09,90,9,4759,5
101778,2025-09,17,50,0,0
101779,2025-09,16,4,0,0
101780,2025-09,11,31,0,0
101781,2025-09,394,43,0,1
101782,2025-09,1682,0,2548,4
101783,2025-09,515,0,0,0
101784,2025-09,590,0,0,0
101785,2025-09,29,20,0,0
101786,2025-09,69,0,0,0
101787,2025-09,14,0,0,0
101788,2025-09,2576,0,0,1
101789,2025-09,33,6,0,0
101790,2025-09,5,0,0,0
101791,2025-09,17,25,934,1
101792,2025-09,6,11,0,0
101793,2025-09,24,14,0,0
101794,2025-09,1502,13,0,1
101795,2025-09,401,0,2314,2
101796,2025-09,23,0,380,0
101797,2025-09,35,0,0,0
101798,2025-09,37,4,0,0
101799,2025-09,32,26,0,0
101800,2025-09,145,6,0,0
101801,2025-09,56,0,0,0
101802,2025-09,387,40,518,1
101803,2025-09,17,0,0,0
101804,2025-09,5241,13,0,3
101805,2025-09,802,25,0,1
101806,2025-09,40,44,0,0
101807,2025-09,57,19,0,0
101808,2025-09,17,0,847,0
101809,2025-09,7,0,0,0
101810,2025-09,8,0,0,0
101811,2025-09,10,4,0,0
101812,2025-09,120,0,0,0
101813,2025-09,2146,28,0,1
101814,2025-09,150,72,0,1
101815,2025-09,50,36,0,0
101816,2025-09,11,3,0,0
101817,2025-09,21,0,4478,4
101818,2025-09,8,0,0,0
101819,2025-09,31,4,0,0
101820,2025-09,20,26,0,0
101821,2025-09,273,70,3581,5
101822,2025-09,11,0,0,0
101823,2025-09,31,7,0,0
101824,2025-09,24,0,0,0
101825,2025-09,403,0,0,0
101826,2025-09,13,5,1655,1
101827,2025-09,21,61,0,1
101828,2025-09,9,19,0,0
101829,2025-09,1107,38,0,1
101830,2025-09,21,0,0,0
101831,2025-09,12,0,0,0
101832,2025-09,47822,67,0,31
101833,2025-09,11,7,0,0
101834,2025-09,12,10,0,0
101835,2025-09,17,11,0,0
101836,2025-09,32,0,0,0
101837,2025-09,30,0,0,0
101838,2025-09,7,6,0,0
101839,2025-09,195,0,0,0
101840,2025-09,55,24,0,0
101841,2025-09,5,0,0,0
101842,2025-09,16,0,0,0
101843,2025-09,9,0,0,0
101844,2025-09,571,0,0,0
101845,2025-09,20,0,0,0
101846,2025-09,159,62,0,1
101847,2025-09,39,0,0,0
101848,2025-09,43,0,0,0
101849,2025-09,359,7,0,0
101850,2025-09,3665,0,0,2
101851,2025-09,19,0,0,0
101852,2025-09,2097,79,2161,5
101853,2025-09,48,18,0,0
101854,2025-09,1366,16,0,1
101855,2025-09,33,27,0,0
101856,2025-09,66189,48,0,42
101857,2025-09,6,0,0,0
101858,2025-09,11,10,0,0
101859,2025-09,11,9,0,0
101860,2025-09,31,22,0,0
101861,2025-09,13,0,2858,3
101862,2025-09,6399,29,2595,7
101863,2025-09,30209,122,0,21
101864,2025-09,28,6,0,0
101865,2025-09,49,0,9357,10
101866,2025-09,1641,33,0,1
101867,2025-09,1602,64,1482,3
101868,2025-09,14,34,0,0
101869,2025-09,15,9,0,0
101870,2025-09,436,18,595,1
101871,2025-09,7,11,0,0
101872,2025-09,12,0,2821,3
101873,2025-09,30532,0,2442,21
101874,2025-09,19919,45,0,13
101875,2025-09,119,16,0,0
101876,2025-09,13531,6,0,8
101877,2025-09,8,0,0,0
101878,2025-09,24,19,2853,3
101879,2025-09,11,7,0,0
101880,2025-09,40,4,0,0
101881,2025-09,15,38,7571,8
101882,2025-09,52,0,0,0
101883,2025-09,33,0,0,0
101884,2025-09,1155,0,0,0
101885,2025-09,27,0,1893,2
101886,2025-09,15,0,1133,1
101887,2025-09,5,3,0,0
101888,2025-09,87,2,0,0
101889,2025-09,2113,19,1247,3
101890,2025-09,13,42,0,0
101891,2025-09,44,0,2368,2
101892,2025-09,576,0,999,1
101893,2025-09,9,5,3481,3
101894,2025-09,7,36,0,0
101895,2025-09,14,20,3264,3
101896,2025-09,11,13,0,0
101897,2025-09,1035,45,0,1
101898,2025-09,7,0,0,0
101899,2025-09,10,17,0,0
101900,2025-09,22,0,0,0
101901,2025-09,44,0,1284,1
101902,2025-09,17,6,0,0
101903,2025-09,863,12,0,0
101904,2025-09,25,2,0,0
101905,2025-09,39,0,0,0
101906,2025-09,37,0,0,0
101907,2025-09,23,0,0,0
101908,2025-09,10,0,0,0
101909,2025-09,1272,15,0,1
101910,2025-09,247,30,0,0
101911,2025-09,57,35,0,0
101912,2025-09,16,0,0,0
101913,2025-09,20524,18,10744,24
101914,2025-09,11,0,0,0
101915,2025-09,6,29,0,0
101916,2025-09,11,27,0,0
101917,2025-09,36,14,0,0
101918,2025-09,3553,7,0,2
101919,2025-09,131,0,0,0
101920,2025-09,5023,63,2674,7
101921,2025-09,9,2,0,0
101922,2025-09,8,0,0,0
101923,2025-09,35,4,0,0
101924,2025-09,27,8,5302,5
101925,2025-09,39,18,0,0
101926,2025-09,11,0,0,0
101927,2025-09,56,20,0,0
101928,2025-09,73,55,0,1
101929,2025-09,10,0,1060,1
101930,2025-09,6,24,0,0
101931,2025-09,41,36,0,0
101932,2025-09,11,7,0,0
101933,2025-09,27,43,1858,2
101934,2025-09,1984,71,0,2
101935,2025-09,730,14,0,0
101936,2025-09,9,8,5115,5
101937,2025-09,9,7,0,0
101938,2025-09,7,4,0,0
101939,2025-09,11,12,3286,3
101940,2025-09,11,4,0,0
101941,2025-09,14,11,0,0
101942,2025-09,21,0,0,0
