CustomerID,Segment,_seg,Age,AgeBand,Region,Channel,TenureYears,IncomeBand,RiskProfile,Active90D,ProductCount,Has_Deposit,Has_CreditCard,Has_Loan,Has_Wealth,Has_Insurance,TotalAUM_k,AUM_萬,CardMonthlySpend_k,LoanBalance_k,AnnualContribution_k,Prop_CreditCard,Prop_Loan,Prop_Wealth,Prop_Insurance,WealthPropensity_ML,現有商品
100659,大眾理財,0,20,20-29,北區,理專業務,2,250萬+,保守,0,3,1,1,0,1,0,466,47,11,0,7,41,43,18,44,18,存卡財
100660,大眾理財,0,44,40-49,北區,分行臨櫃,3,60–120萬,積極,1,2,1,1,0,0,0,16,2,5,0,1,38,44,17,40,17,存卡
100661,大眾理財,0,24,20-29,北區,網銀／APP,7,<60萬,保守,1,1,1,0,0,0,0,14,1,0,0,1,46,43,19,38,19,存
100662,貴賓理財,2,51,50-59,中區,分行臨櫃,4,<60萬,穩健,0,4,1,1,1,1,0,6074,607,122,2371,104,71,69,91,70,91,存卡貸財
100663,大眾理財,0,42,40-49,北區,網銀／APP,3,<60萬,保守,0,2,1,1,0,0,0,25,2,10,0,2,46,44,18,38,18,存卡
100664,大眾理財,0,44,40-49,北區,理專業務,3,60–120萬,保守,1,3,1,1,1,0,0,20,2,4,841,12,41,40,17,37,17,存卡貸
100665,大眾理財,0,24,20-29,南區,分行臨櫃,5,60–120萬,積極,1,1,1,0,0,0,0,14,1,0,0,1,40,47,16,44,16,存
100666,財富管理,1,43,40-49,北區,理專業務,2,120–250萬,積極,1,3,1,1,0,1,0,1332,133,61,0,25,55,54,74,58,74,存卡財
100667,財富管理,1,62,60+,南區,網銀／APP,5,250萬+,保守,0,2,1,0,0,1,0,848,85,0,0,8,63,62,70,63,70,存財
100668,私人銀行,3,73,60+,北區,網銀／APP,4,250萬+,保守,0,4,1,1,0,1,1,30684,3068,23,0,238,90,49,98,81,98,存卡財保
100669,大眾理財,0,48,40-49,北區,分行臨櫃,7,<60萬,穩健,0,2,1,1,0,0,0,16,2,14,0,3,40,48,16,39,16,存卡
100670,大眾理財,0,41,40-49,中區,網銀／APP,8,<60萬,保守,0,3,1,1,1,0,0,10,1,5,971,14,44,44,13,39,13,存卡貸
100671,大眾理財,0,26,20-29,北區,網銀／APP,3,<60萬,積極,1,2,1,1,0,0,0,98,10,11,0,3,43,42,18,40,18,存卡
100672,大眾理財,0,45,40-49,北區,分行臨櫃,3,<60萬,保守,0,3,1,1,1,0,0,11,1,36,3091,48,41,49,16,38,16,存卡貸
100673,私人銀行,3,53,50-59,東區,網銀／APP,6,60–120萬,保守,1,4,1,1,0,1,1,5440,544,46,0,54,83,49,98,80,98,存卡財保
100674,財富管理,1,50,50-59,南區,分行臨櫃,0,60–120萬,保守,1,4,1,1,0,1,1,483,48,33,0,14,55,60,68,57,68,存卡財保
100675,大眾理財,0,31,30-39,中區,理專業務,3,60–120萬,保守,1,2,1,1,0,0,0,11,1,19,0,4,40,40,16,38,16,存卡
100676,大眾理財,0,36,30-39,北區,網銀／APP,2,<60萬,積極,1,1,1,0,0,0,0,29,3,0,0,1,43,44,22,40,22,存
100677,貴賓理財,2,51,50-59,北區,網銀／APP,4,250萬+,穩健,1,4,1,1,1,1,0,1101,110,19,26247,355,74,61,89,82,89,存卡貸財
100678,大眾理財,0,40,40-49,北區,電話行銷,2,60–120萬,保守,0,1,1,0,0,0,0,19,2,0,0,1,44,41,19,41,19,存
100679,大眾理財,0,43,40-49,南區,電話行銷,4,<60萬,保守,0,2,1,1,0,0,0,12,1,13,0,3,44,44,14,42,14,存卡
100680,大眾理財,0,31,30-39,南區,理專業務,3,<60萬,保守,0,1,1,0,0,0,0,11,1,0,0,1,43,46,19,42,19,存
100681,大眾理財,0,23,20-29,中區,理專業務,2,<60萬,穩健,0,1,1,0,0,0,0,7,1,0,0,1,40,44,19,41,19,存
100682,大眾理財,0,55,50-59,東區,分行臨櫃,7,60–120萬,穩健,1,3,1,1,0,0,1,16,2,12,0,4,39,46,20,42,20,存卡保
100683,大眾理財,0,65,60+,北區,網銀／APP,0,60–120萬,保守,1,2,1,1,0,0,0,7,1,15,0,3,44,42,20,37,20,存卡
100684,大眾理財,0,42,40-49,中區,網銀／APP,1,<60萬,穩健,0,3,1,0,0,1,1,240,24,0,0,5,38,44,22,44,22,存財保
100685,財富管理,1,29,20-29,北區,分行臨櫃,7,60–120萬,穩健,0,2,1,0,0,0,1,87,9,0,0,2,61,61,70,57,70,存保
100686,大眾理財,0,29,20-29,北區,電話行銷,0,60–120萬,積極,0,2,1,0,0,0,1,6,1,0,0,1,40,42,22,44,22,存保
100687,大眾理財,0,43,40-49,東區,分行臨櫃,0,<60萬,穩健,1,3,1,1,1,0,0,28,3,68,4540,74,40,50,20,41,20,存卡貸
100688,貴賓理財,2,64,60+,南區,理專業務,3,120–250萬,保守,0,3,1,1,0,1,0,780,78,62,0,21,73,62,93,73,93,存卡財
100689,財富管理,1,30,30-39,北區,電話行銷,4,60–120萬,保守,0,4,1,1,1,0,1,314,31,29,1750,33,62,55,66,55,66,存卡貸保
100690,大眾理財,0,36,30-39,北區,網銀／APP,2,<60萬,積極,1,2,1,1,0,0,0,15,2,6,0,2,43,42,19,40,19,存卡
100691,大眾理財,0,40,40-49,中區,網銀／APP,3,60–120萬,保守,1,1,1,0,0,0,0,10,1,0,0,1,43,42,19,39,19,存
100692,貴賓理財,2,59,50-59,北區,理專業務,0,60–120萬,保守,0,3,1,1,0,1,0,5377,538,29,0,48,73,58,93,70,93,存卡財
100693,大眾理財,0,34,30-39,中區,電話行銷,1,60–120萬,穩健,0,3,1,1,1,0,0,10,1,20,369,9,40,40,14,41,14,存卡貸
100694,大眾理財,0,20,20-29,中區,電話行銷,4,60–120萬,穩健,1,2,1,1,0,0,0,6,1,8,0,2,41,37,13,41,13,存卡
100695,貴賓理財,2,56,50-59,北區,理專業務,7,60–120萬,穩健,0,3,1,1,0,0,1,562,56,10,0,8,74,61,93,69,93,存卡保
100696,大眾理財,0,50,50-59,北區,分行臨櫃,1,60–120萬,穩健,0,3,1,1,1,0,0,14,1,39,1643,30,40,48,18,40,18,存卡貸
100697,財富管理,1,43,40-49,北區,分行臨櫃,4,<60萬,保守,0,3,1,1,0,0,1,69,7,36,0,10,60,63,69,52,69,存卡保
100698,大眾理財,0,42,40-49,南區,分行臨櫃,2,<60萬,穩健,0,2,1,0,1,0,0,15,2,0,1472,19,41,51,17,43,17,存貸
100699,財富管理,1,38,30-39,北區,網銀／APP,4,60–120萬,積極,0,4,1,1,1,1,0,664,66,97,1339,45,59,59,71,59,71,存卡貸財
100700,大眾理財,0,28,20-29,中區,網銀／APP,3,60–120萬,保守,1,3,1,1,1,0,0,9,1,13,3263,45,44,40,14,39,14,存卡貸
100701,大眾理財,0,49,40-49,北區,網銀／APP,8,60–120萬,保守,0,2,1,0,0,0,1,28,3,0,0,2,45,45,22,41,22,存保
100702,大眾理財,0,42,40-49,中區,理專業務,8,<60萬,積極,0,1,1,0,0,0,0,24,2,0,0,1,37,46,18,43,18,存
100703,大眾理財,0,43,40-49,北區,分行臨櫃,0,<60萬,保守,1,3,1,1,0,0,1,17,2,10,0,4,40,46,19,35,19,存卡保
100704,貴賓理財,2,66,60+,北區,電話行銷,4,250萬+,穩健,0,3,1,1,0,1,0,11183,1118,32,0,92,76,60,92,74,92,存卡財
100705,大眾理財,0,26,20-29,南區,網銀／APP,1,<60萬,保守,1,2,1,1,0,0,0,16,2,6,0,2,47,43,16,40,16,存卡
100706,大眾理財,0,31,30-39,中區,網銀／APP,3,<60萬,穩健,0,1,1,0,0,0,0,38,4,0,0,1,44,45,19,42,19,存
100707,財富管理,1,45,40-49,北區,分行臨櫃,3,60–120萬,穩健,1,4,1,1,1,1,0,5086,509,27,2470,78,57,56,66,56,66,存卡貸財
100708,財富管理,1,37,30-39,北區,電話行銷,8,60–120萬,穩健,0,3,1,1,1,0,0,165,16,21,3159,47,62,54,61,58,61,存卡貸
100709,大眾理財,0,46,40-49,東區,電話行銷,3,<60萬,保守,0,2,1,0,0,0,1,22,2,0,0,1,42,45,23,43,23,存保
100710,大眾理財,0,35,30-39,北區,網銀／APP,7,<60萬,保守,1,2,1,0,1,0,0,10,1,0,1705,22,45,44,19,38,19,存貸
100711,私人銀行,3,44,40-49,北區,網銀／APP,20,250萬+,穩健,1,4,1,1,0,1,1,18047,1805,123,0,165,87,56,98,81,98,存卡財保
100712,財富管理,1,44,40-49,北區,網銀／APP,10,120–250萬,保守,1,3,1,1,1,0,0,44,4,10,2028,29,65,53,65,54,65,存卡貸
100713,財富管理,1,45,40-49,北區,網銀／APP,0,60–120萬,穩健,1,2,1,0,0,0,1,120,12,0,0,2,63,55,77,55,77,存保
100714,貴賓理財,2,60,60+,中區,網銀／APP,6,120–250萬,穩健,1,4,1,1,0,1,1,19059,1906,29,0,152,78,55,93,72,93,存卡財保
100715,財富管理,1,48,40-49,中區,網銀／APP,3,60–120萬,積極,1,3,1,1,0,0,1,60,6,16,0,5,59,56,69,56,69,存卡保
100716,大眾理財,0,43,40-49,中區,理專業務,2,60–120萬,保守,0,2,1,1,0,0,0,9,1,2,0,1,40,42,16,40,16,存卡
100717,大眾理財,0,41,40-49,中區,電話行銷,5,<60萬,保守,0,2,1,1,0,0,0,28,3,13,0,3,41,42,13,39,13,存卡
100718,大眾理財,0,35,30-39,北區,分行臨櫃,2,<60萬,穩健,0,2,1,0,0,0,1,17,2,0,0,1,40,49,22,40,22,存保
100719,財富管理,1,36,30-39,南區,電話行銷,4,60–120萬,穩健,0,2,1,1,0,0,0,245,24,29,0,8,63,56,62,59,62,存卡
100720,貴賓理財,2,53,50-59,北區,網銀／APP,6,120–250萬,保守,1,4,1,1,1,1,0,4699,470,347,4870,175,76,74,96,68,96,存卡貸財
100721,大眾理財,0,34,30-39,北區,理專業務,0,<60萬,積極,0,2,1,1,0,0,0,16,2,15,0,3,40,44,20,41,20,存卡
100722,大眾理財,0,56,50-59,中區,網銀／APP,2,<60萬,穩健,0,1,1,0,0,0,0,18,2,0,0,1,42,46,20,41,20,存
100723,大眾理財,0,52,50-59,北區,分行臨櫃,6,<60萬,穩健,1,2,1,1,0,0,0,21,2,7,0,2,39,46,16,37,16,存卡
100724,貴賓理財,2,56,50-59,北區,電話行銷,0,120–250萬,穩健,1,5,1,1,1,1,1,777,78,45,1317,35,71,56,94,70,94,存卡貸財保
100725,大眾理財,0,42,40-49,北區,分行臨櫃,4,60–120萬,穩健,0,3,1,0,1,0,1,11,1,0,439,7,40,48,21,40,21,存貸保
100726,大眾理財,0,37,30-39,中區,理專業務,1,<60萬,保守,0,1,1,0,0,0,0,38,4,0,0,1,40,45,19,39,19,存
100727,大眾理財,0,24,20-29,北區,理專業務,2,60–120萬,保守,0,2,1,1,0,0,0,12,1,7,0,2,44,41,18,39,18,存卡
100728,大眾理財,0,35,30-39,中區,網銀／APP,5,60–120萬,穩健,1,2,1,0,0,0,1,17,2,0,0,1,42,42,20,41,20,存保
100729,大眾理財,0,39,30-39,南區,網銀／APP,1,60–120萬,穩健,1,1,1,0,0,0,0,15,2,0,0,1,45,43,20,43,20,存
100730,大眾理財,0,40,40-49,中區,網銀／APP,2,<60萬,穩健,1,1,1,0,0,0,0,11,1,0,0,1,42,43,20,39,20,存
100731,大眾理財,0,43,40-49,北區,網銀／APP,0,60–120萬,穩健,0,3,1,1,0,0,1,15,2,33,0,9,44,44,22,41,22,存卡保
100732,大眾理財,0,48,40-49,南區,分行臨櫃,4,<60萬,保守,0,1,1,0,0,0,0,10,1,0,0,1,42,51,17,41,17,存
100733,大眾理財,0,30,30-39,北區,理專業務,1,<60萬,穩健,1,2,1,0,0,0,1,8,1,0,0,1,40,43,25,39,25,存保
100734,大眾理財,0,30,30-39,南區,網銀／APP,0,250萬+,保守,0,3,1,1,0,0,1,19,2,28,0,7,49,49,19,44,19,存卡保
100735,大眾理財,0,53,50-59,中區,網銀／APP,3,<60萬,穩健,0,3,1,1,1,0,0,57,6,4,1791,25,42,44,16,40,16,存卡貸
100736,財富管理,1,52,50-59,北區,分行臨櫃,0,60–120萬,穩健,1,4,1,1,0,1,1,2653,265,12,0,25,55,56,71,56,71,存卡財保
100737,大眾理財,0,33,30-39,南區,理專業務,2,<60萬,穩健,1,1,1,0,0,0,0,29,3,0,0,1,41,45,20,42,20,存
100738,大眾理財,0,36,30-39,北區,理專業務,1,120–250萬,穩健,1,3,1,1,0,0,1,36,4,9,0,4,41,39,23,40,23,存卡保
100739,大眾理財,0,36,30-39,北區,網銀／APP,3,<60萬,保守,0,3,1,1,0,0,1,19,2,13,0,4,46,45,20,38,20,存卡保
100740,大眾理財,0,38,30-39,北區,分行臨櫃,3,60–120萬,穩健,0,3,1,1,1,0,0,17,2,5,1689,23,41,45,15,40,15,存卡貸
100741,大眾理財,0,43,40-49,中區,電話行銷,1,<60萬,保守,1,3,1,1,1,0,0,10,1,9,1692,24,39,40,14,37,14,存卡貸
100742,大眾理財,0,65,60+,中區,網銀／APP,7,<60萬,穩健,0,2,1,0,1,0,0,30,3,0,2752,36,41,47,18,42,18,存貸
100743,貴賓理財,2,52,50-59,南區,理專業務,11,60–120萬,保守,1,3,1,1,0,1,0,5736,574,47,0,55,73,60,90,71,90,存卡財
100744,大眾理財,0,45,40-49,北區,理專業務,1,60–120萬,穩健,0,3,1,1,1,0,0,11,1,14,1673,25,41,42,19,40,19,存卡貸
100745,大眾理財,0,20,20-29,中區,電話行銷,11,<60萬,保守,0,2,1,1,0,0,0,14,1,35,0,8,43,43,12,40,12,存卡
100746,大眾理財,0,32,30-39,中區,分行臨櫃,4,60–120萬,保守,0,2,1,1,0,0,0,9,1,3,0,1,41,45,13,39,13,存卡
100747,大眾理財,0,51,50-59,中區,電話行銷,3,<60萬,穩健,1,1,1,0,0,0,0,24,2,0,0,1,38,42,18,40,18,存
100748,大眾理財,0,42,40-49,北區,理專業務,4,60–120萬,穩健,1,1,1,0,0,0,0,54,5,0,0,1,40,42,22,40,22,存
100749,財富管理,1,20,20-29,北區,網銀／APP,1,60–120萬,保守,1,4,1,1,0,1,1,514,51,16,0,10,61,52,71,55,71,存卡財保
100750,財富管理,1,51,50-59,南區,理專業務,9,60–120萬,穩健,1,4,1,1,1,1,0,3460,346,18,1665,53,57,54,63,60,63,存卡貸財
100751,大眾理財,0,59,50-59,北區,網銀／APP,0,<60萬,穩健,0,3,1,1,0,0,1,41,4,16,0,5,43,46,23,39,23,存卡保
100752,大眾理財,0,20,20-29,北區,理專業務,3,<60萬,穩健,0,2,1,1,0,0,0,9,1,27,0,6,43,44,18,40,18,存卡
100753,大眾理財,0,54,50-59,中區,網銀／APP,6,<60萬,穩健,0,2,1,1,0,0,0,7,1,3,0,1,42,45,15,41,15,存卡
100754,大眾理財,0,20,20-29,北區,分行臨櫃,1,<60萬,保守,1,2,1,0,0,1,0,316,32,0,0,4,38,44,19,39,19,存財
100755,財富管理,1,54,50-59,北區,網銀／APP,7,250萬+,保守,1,3,1,1,0,0,1,56,6,33,0,9,65,60,72,55,72,存卡保
100756,大眾理財,0,37,30-39,北區,分行臨櫃,3,<60萬,保守,0,2,1,1,0,0,0,15,2,14,0,3,42,48,16,37,16,存卡
100757,大眾理財,0,20,20-29,中區,網銀／APP,5,<60萬,積極,0,2,1,0,0,0,1,38,4,0,0,2,42,46,19,43,19,存保
100758,貴賓理財,2,54,50-59,東區,理專業務,11,120–250萬,保守,0,3,1,1,0,0,1,151,15,12,0,5,76,61,93,72,93,存卡保
100759,大眾理財,0,50,50-59,北區,分行臨櫃,8,<60萬,保守,0,2,1,1,0,0,0,112,11,9,0,3,41,48,15,38,15,存卡
100760,大眾理財,0,42,40-49,北區,理專業務,6,<60萬,保守,1,1,1,0,0,0,0,8,1,0,0,1,41,44,21,37,21,存
100761,財富管理,1,50,50-59,南區,分行臨櫃,0,250萬+,穩健,0,3,1,1,1,0,0,32,3,13,3034,43,62,64,64,61,64,存卡貸
100762,大眾理財,0,33,30-39,北區,網銀／APP,1,<60萬,保守,0,2,1,0,0,0,1,10,1,0,0,1,46,45,24,39,24,存保
100763,大眾理財,0,20,20-29,東區,理專業務,4,<60萬,穩健,0,2,1,1,0,0,0,15,2,10,0,2,43,43,19,44,19,存卡
100764,大眾理財,0,45,40-49,中區,網銀／APP,6,<60萬,保守,1,2,1,1,0,0,0,48,5,7,0,2,43,43,15,37,15,存卡
100765,貴賓理財,2,69,60+,北區,理專業務,2,60–120萬,穩健,0,4,1,1,0,1,1,1657,166,159,0,50,69,68,95,70,95,存卡財保
100766,大眾理財,0,50,50-59,北區,理專業務,4,<60萬,積極,0,1,1,0,0,0,0,10,1,0,0,1,39,46,22,42,22,存
100767,大眾理財,0,20,20-29,北區,網銀／APP,7,60–120萬,保守,0,2,1,0,0,0,1,12,1,0,0,1,47,44,21,41,21,存保
100768,大眾理財,0,21,20-29,南區,電話行銷,5,<60萬,積極,0,3,1,1,1,0,0,16,2,12,1695,25,42,44,13,45,13,存卡貸
100769,大眾理財,0,28,20-29,北區,分行臨櫃,4,<60萬,積極,0,4,1,0,1,1,1,342,34,0,3072,45,34,48,19,45,19,存貸財保
100770,財富管理,1,26,20-29,南區,網銀／APP,4,<60萬,保守,1,5,1,1,1,1,1,972,97,13,4324,69,61,56,64,59,64,存卡貸財保
100771,大眾理財,0,38,30-39,南區,分行臨櫃,2,120–250萬,穩健,0,2,1,1,0,0,0,9,1,5,0,1,43,46,16,44,16,存卡
100772,大眾理財,0,42,40-49,南區,理專業務,10,<60萬,穩健,0,3,1,1,0,0,1,16,2,10,0,4,41,47,16,43,16,存卡保
100773,大眾理財,0,22,20-29,南區,網銀／APP,0,<60萬,穩健,1,1,1,0,0,0,0,49,5,0,0,1,46,44,20,42,20,存
100774,財富管理,1,52,50-59,北區,網銀／APP,2,<60萬,穩健,0,3,1,1,1,0,0,142,14,46,4002,63,63,60,69,55,69,存卡貸
100775,大眾理財,0,44,40-49,中區,理專業務,1,<60萬,穩健,1,1,1,0,0,0,0,13,1,0,0,1,38,43,21,39,21,存
100776,財富管理,1,37,30-39,南區,分行臨櫃,1,<60萬,保守,0,4,1,1,1,0,1,69,7,44,1401,30,61,65,66,54,66,存卡貸保
100777,大眾理財,0,36,30-39,北區,理專業務,4,<60萬,穩健,0,3,1,1,1,0,0,24,2,7,2241,31,41,43,17,40,17,存卡貸
100778,大眾理財,0,20,20-29,北區,分行臨櫃,4,<60萬,保守,1,1,1,0,0,0,0,32,3,0,0,1,42,46,18,37,18,存
100779,財富管理,1,40,40-49,北區,網銀／APP,4,60–120萬,穩健,1,3,1,1,1,0,0,245,24,9,730,13,64,53,67,54,67,存卡貸
100780,財富管理,1,44,40-49,北區,網銀／APP,6,120–250萬,保守,1,4,1,1,1,1,0,1735,174,15,623,26,62,51,68,56,68,存卡貸財
100781,大眾理財,0,39,30-39,南區,網銀／APP,5,<60萬,穩健,1,2,1,0,1,0,0,9,1,0,1296,17,44,45,18,42,18,存貸
100782,貴賓理財,2,54,50-59,北區,網銀／APP,4,120–250萬,穩健,0,3,1,0,0,1,1,1151,115,0,0,11,74,59,95,73,95,存財保
100783,大眾理財,0,40,40-49,中區,電話行銷,4,<60萬,保守,0,1,1,0,0,0,0,26,3,0,0,1,41,43,16,40,16,存
100784,大眾理財,0,35,30-39,東區,理專業務,2,<60萬,穩健,0,2,1,1,0,0,0,8,1,37,0,8,42,45,22,43,22,存卡
100785,私人銀行,3,58,50-59,北區,分行臨櫃,10,60–120萬,穩健,0,4,1,1,1,1,0,25219,2522,59,6117,283,86,51,97,82,97,存卡貸財
100786,大眾理財,0,49,40-49,南區,分行臨櫃,7,<60萬,保守,1,1,1,0,0,0,0,12,1,0,0,1,41,50,16,40,16,存
100787,財富管理,1,42,40-49,北區,分行臨櫃,8,<60萬,保守,1,4,1,1,0,1,1,478,48,8,0,8,55,59,66,53,66,存卡財保
100788,大眾理財,0,41,40-49,北區,網銀／APP,9,<60萬,保守,1,3,1,1,1,0,0,24,2,16,4823,66,45,43,15,39,15,存卡貸
100789,財富管理,1,41,40-49,北區,分行臨櫃,2,<60萬,保守,0,3,1,1,1,0,0,29,3,52,5359,81,61,63,65,54,65,存卡貸
100790,大眾理財,0,30,30-39,北區,網銀／APP,1,<60萬,穩健,0,2,1,1,0,0,0,23,2,7,0,2,46,43,19,40,19,存卡
100791,大眾理財,0,43,40-49,北區,理專業務,4,<60萬,保守,1,2,1,1,0,0,0,19,2,8,0,2,41,42,18,36,18,存卡
100792,大眾理財,0,31,30-39,北區,理專業務,2,<60萬,穩健,0,2,1,1,0,0,0,7,1,11,0,3,42,43,19,40,19,存卡
100793,大眾理財,0,42,40-49,北區,理專業務,4,<60萬,保守,1,2,1,0,0,0,1,48,5,0,0,2,40,44,24,37,24,存保
100794,大眾理財,0,38,30-39,北區,分行臨櫃,3,<60萬,保守,0,1,1,0,0,0,0,44,4,0,0,1,42,49,19,38,19,存
100795,大眾理財,0,34,30-39,中區,網銀／APP,1,<60萬,穩健,0,2,1,1,0,0,0,34,3,17,0,4,44,44,17,40,17,存卡
100796,大眾理財,0,34,30-39,北區,分行臨櫃,4,120–250萬,保守,0,1,1,0,0,0,0,34,3,0,0,1,44,46,20,41,20,存
100797,大眾理財,0,32,30-39,南區,網銀／APP,1,<60萬,積極,1,2,1,0,0,0,1,11,1,0,0,1,42,46,22,43,22,存保
100798,大眾理財,0,20,20-29,南區,網銀／APP,7,<60萬,保守,1,1,1,0,0,0,0,39,4,0,0,1,47,45,17,41,17,存
100799,財富管理,1,48,40-49,中區,理專業務,3,120–250萬,穩健,0,3,1,0,1,0,1,124,12,0,7653,102,58,57,71,61,71,存貸保
100800,財富管理,1,46,40-49,中區,網銀／APP,2,60–120萬,穩健,1,4,1,1,1,1,0,233,23,133,7476,129,56,60,69,59,69,存卡貸財
100801,財富管理,1,53,50-59,中區,分行臨櫃,5,60–120萬,穩健,0,2,1,0,0,0,1,30,3,0,0,2,57,62,69,57,69,存保
100802,大眾理財,0,32,30-39,中區,網銀／APP,3,60–120萬,穩健,0,3,1,1,0,0,1,11,1,19,0,5,43,43,18,42,18,存卡保
100803,貴賓理財,2,70,60+,南區,理專業務,3,120–250萬,保守,1,3,1,0,0,1,1,16844,1684,0,0,129,77,57,94,73,94,存財保
100804,大眾理財,0,33,30-39,東區,分行臨櫃,1,<60萬,穩健,1,2,1,0,1,0,0,10,1,0,600,8,40,47,22,41,22,存貸
100805,大眾理財,0,28,20-29,北區,電話行銷,0,<60萬,穩健,0,4,1,0,1,1,1,189,19,0,3031,44,37,42,21,45,21,存貸財保
100806,大眾理財,0,27,20-29,中區,分行臨櫃,5,<60萬,穩健,0,3,1,1,1,0,0,9,1,7,3402,46,39,47,12,41,12,存卡貸
100807,財富管理,1,24,20-29,南區,分行臨櫃,10,60–120萬,保守,0,3,1,1,0,0,1,44,4,13,0,4,62,61,60,57,60,存卡保
100808,大眾理財,0,54,50-59,北區,理專業務,6,60–120萬,保守,1,3,1,1,1,0,0,36,4,17,585,12,40,42,17,37,17,存卡貸
100809,大眾理財,0,53,50-59,中區,分行臨櫃,1,<60萬,保守,1,2,1,1,0,0,0,8,1,8,0,2,38,46,15,36,15,存卡
100810,私人銀行,3,61,60+,中區,電話行銷,9,250萬+,保守,1,4,1,1,0,1,1,18513,1851,88,0,161,84,51,98,80,98,存卡財保
100811,大眾理財,0,28,20-29,中區,分行臨櫃,3,60–120萬,保守,0,3,1,1,0,0,1,10,1,8,0,3,40,46,15,39,15,存卡保
100812,大眾理財,0,57,50-59,北區,網銀／APP,0,120–250萬,保守,1,1,1,0,0,0,0,71,7,0,0,1,46,41,25,39,25,存
100813,私人銀行,3,51,50-59,北區,網銀／APP,4,120–250萬,保守,0,4,1,1,0,1,1,13435,1344,94,0,124,86,51,99,80,99,存卡財保
100814,大眾理財,0,35,30-39,北區,理專業務,3,<60萬,保守,0,2,1,1,0,0,0,16,2,9,0,2,43,43,18,38,18,存卡
100815,大眾理財,0,53,50-59,中區,理專業務,0,<60萬,保守,1,1,1,0,0,0,0,12,1,0,0,1,38,44,21,37,21,存
100816,貴賓理財,2,57,50-59,南區,網銀／APP,2,120–250萬,穩健,0,4,1,1,1,1,0,5426,543,29,2662,83,77,59,92,75,92,存卡貸財
100817,貴賓理財,2,74,60+,南區,網銀／APP,9,250萬+,積極,1,3,1,0,1,0,1,58,6,0,10606,140,75,67,92,78,92,存貸保
100818,大眾理財,0,40,40-49,北區,分行臨櫃,1,60–120萬,保守,1,2,1,0,0,0,1,18,2,0,0,1,40,46,22,38,22,存保
100819,財富管理,1,39,30-39,北區,網銀／APP,1,120–250萬,保守,1,3,1,0,0,1,1,819,82,0,0,9,61,53,77,57,77,存財保
100820,大眾理財,0,31,30-39,南區,網銀／APP,5,<60萬,保守,1,3,1,1,0,0,1,12,1,13,0,4,45,45,17,40,17,存卡保
100821,大眾理財,0,20,20-29,中區,分行臨櫃,1,<60萬,穩健,0,1,1,0,0,0,0,82,8,0,0,1,40,48,17,41,17,存
100822,大眾理財,0,34,30-39,北區,理專業務,5,<60萬,積極,1,2,1,0,0,0,1,48,5,0,0,2,38,45,23,40,23,存保
100823,大眾理財,0,50,50-59,北區,網銀／APP,8,<60萬,保守,1,2,1,1,0,0,0,50,5,13,0,3,45,43,17,37,17,存卡
100824,財富管理,1,50,50-59,北區,分行臨櫃,1,60–120萬,保守,1,3,1,1,0,0,1,134,13,63,0,16,59,61,72,51,72,存卡保
100825,財富管理,1,44,40-49,南區,理專業務,3,60–120萬,保守,0,2,1,0,1,0,0,92,9,0,6289,83,62,58,67,60,67,存貸
100826,大眾理財,0,27,20-29,中區,網銀／APP,3,<60萬,保守,0,2,1,0,0,0,1,50,5,0,0,2,44,45,20,40,20,存保
100827,大眾理財,0,40,40-49,北區,電話行銷,5,120–250萬,保守,1,1,1,0,0,0,0,21,2,0,0,1,44,39,19,40,19,存
100828,大眾理財,0,49,40-49,南區,分行臨櫃,1,<60萬,穩健,1,3,1,1,1,0,0,26,3,23,2237,34,39,48,15,40,15,存卡貸
100829,貴賓理財,2,54,50-59,中區,網銀／APP,0,120–250萬,保守,1,4,1,1,1,1,0,15523,1552,35,5576,198,78,54,92,72,92,存卡貸財
100830,大眾理財,0,39,30-39,南區,網銀／APP,1,<60萬,保守,0,2,1,1,0,0,0,30,3,5,0,1,47,45,16,41,16,存卡
100831,大眾理財,0,29,20-29,北區,分行臨櫃,2,<60萬,穩健,0,2,1,0,0,1,0,433,43,0,0,5,37,47,20,43,20,存財
100832,大眾理財,0,47,40-49,北區,電話行銷,5,<60萬,穩健,0,3,1,1,0,0,1,30,3,17,0,5,41,44,18,40,18,存卡保
100833,大眾理財,0,20,20-29,南區,分行臨櫃,2,<60萬,保守,1,2,1,1,0,0,0,18,2,13,0,3,43,47,14,39,14,存卡
100834,財富管理,1,48,40-49,東區,分行臨櫃,7,120–250萬,穩健,0,4,1,1,1,1,0,2145,214,12,361,25,58,57,67,62,67,存卡貸財
100835,財富管理,1,72,60+,東區,分行臨櫃,3,<60萬,保守,1,2,1,1,0,0,0,109,11,72,0,16,59,64,73,53,73,存卡
100836,大眾理財,0,21,20-29,南區,分行臨櫃,3,60–120萬,保守,1,1,1,0,0,0,0,9,1,0,0,1,43,46,16,41,16,存
100837,財富管理,1,41,40-49,北區,分行臨櫃,7,120–250萬,保守,1,4,1,1,0,1,1,720,72,15,0,11,57,56,68,56,68,存卡財保
100838,私人銀行,3,54,50-59,北區,電話行銷,14,120–250萬,保守,0,4,1,1,0,1,1,23304,2330,163,0,213,87,52,98,80,98,存卡財保
100839,大眾理財,0,32,30-39,北區,網銀／APP,10,<60萬,保守,0,3,1,1,1,0,0,19,2,35,1354,25,46,46,15,39,15,存卡貸
