HoldingID,CustomerID,ProductCategory,Balance_k,Status
3305,101324,信用卡,14,持有
3306,101324,保險,12,持有
3307,101325,存款,19,持有
3308,101326,存款,78,持有
3309,101326,信用卡,40,持有
3310,101326,放款,9105,持有
3311,101326,保險,25,持有
3312,101327,存款,18,持有
3313,101327,信用卡,12,持有
3314,101328,存款,14,持有
3315,101328,放款,1349,持有
3316,101329,存款,22,持有
3317,101330,存款,13,持有
3318,101331,存款,282,持有
3319,101331,信用卡,21,持有
3320,101331,放款,7080,持有
3321,101331,財富管理,544,持有
3322,101331,保險,22,持有
3323,101332,存款,138,持有
3324,101332,信用卡,5,持有
3325,101332,財富管理,256,持有
3326,101333,存款,249,持有
3327,101333,信用卡,15,持有
3328,101333,放款,1205,持有
3329,101333,財富管理,478,持有
3330,101334,存款,2173,持有
3331,101334,信用卡,34,持有
3332,101334,財富管理,4327,持有
3333,101335,存款,2843,持有
3334,101335,信用卡,41,持有
3335,101335,財富管理,5666,持有
3336,101336,存款,200,持有
3337,101336,信用卡,33,持有
3338,101336,放款,2372,持有
3339,101336,財富管理,381,持有
3340,101336,保險,24,持有
3341,101337,存款,15,持有
3342,101337,信用卡,22,持有
3343,101338,存款,18,持有
3344,101338,信用卡,3,持有
3345,101338,放款,751,持有
3346,101338,保險,18,持有
3347,101339,存款,1892,持有
3348,101339,信用卡,100,持有
3349,101339,財富管理,3764,持有
3350,101339,保險,7,持有
3351,101340,存款,13,持有
3352,101340,信用卡,26,持有
3353,101341,存款,14,持有
3354,101342,存款,33,持有
3355,101342,信用卡,45,持有
3356,101342,保險,35,持有
3357,101343,存款,21,持有
3358,101343,信用卡,11,持有
3359,101344,存款,44,持有
3360,101345,存款,1834,持有
3361,101345,財富管理,3648,持有
3362,101345,保險,36,持有
3363,101346,存款,17,持有
3364,101347,存款,14,持有
3365,101347,信用卡,5,持有
3366,101348,存款,16,持有
3367,101348,信用卡,91,持有
3368,101349,存款,15,持有
3369,101349,信用卡,20,持有
3370,101350,存款,18,持有
3371,101350,信用卡,14,持有
3372,101351,存款,111,持有
3373,101351,信用卡,87,持有
3374,101351,財富管理,202,持有
3375,101352,存款,419,持有
3376,101352,放款,20590,持有
3377,101352,財富管理,818,持有
3378,101353,存款,17,持有
3379,101353,信用卡,11,持有
3380,101354,存款,17,持有
3381,101355,存款,2412,持有
3382,101355,信用卡,28,持有
3383,101355,放款,5370,持有
3384,101355,財富管理,4804,持有
3385,101355,保險,27,持有
3386,101356,存款,17,持有
3387,101356,信用卡,13,持有
3388,101357,存款,357,持有
3389,101357,信用卡,9,持有
3390,101357,財富管理,694,持有
3391,101358,存款,380,持有
3392,101358,財富管理,740,持有
3393,101359,存款,465,持有
3394,101359,信用卡,12,持有
3395,101359,財富管理,911,持有
3396,101360,存款,14,持有
3397,101360,信用卡,7,持有
3398,101361,存款,40,持有
3399,101361,信用卡,17,持有
3400,101361,保險,13,持有
3401,101362,存款,22,持有
3402,101363,存款,17,持有
3403,101364,存款,13,持有
3404,101364,信用卡,12,持有
3405,101365,存款,278,持有
3406,101365,信用卡,2,持有
3407,101365,財富管理,536,持有
3408,101366,存款,18,持有
3409,101366,放款,1474,持有
3410,101367,存款,35,持有
3411,101368,存款,14,持有
3412,101369,存款,18,持有
3413,101369,放款,779,持有
3414,101370,存款,19,持有
3415,101371,存款,16,持有
3416,101371,信用卡,20,持有
3417,101372,存款,780,持有
3418,101372,信用卡,206,持有
3419,101372,放款,3991,持有
3420,101372,財富管理,1540,持有
3421,101373,存款,18,持有
3422,101374,存款,385,持有
3423,101374,信用卡,13,持有
3424,101374,財富管理,751,持有
3425,101374,保險,12,持有
3426,101375,存款,4979,持有
3427,101375,信用卡,55,持有
3428,101375,財富管理,9939,持有
3429,101375,保險,17,持有
3430,101376,存款,17,持有
3431,101376,信用卡,13,持有
3432,101376,保險,25,持有
3433,101377,存款,21,持有
3434,101377,信用卡,59,持有
3435,101378,存款,1225,持有
3436,101378,信用卡,33,持有
3437,101378,放款,1635,持有
3438,101378,財富管理,2430,持有
3439,101378,保險,15,持有
3440,101379,存款,28,持有
3441,101379,信用卡,62,持有
3442,101379,放款,4728,持有
3443,101380,存款,17,持有
3444,101381,存款,19,持有
3445,101381,信用卡,7,持有
3446,101381,放款,568,持有
3447,101381,保險,5,持有
3448,101382,存款,18,持有
3449,101383,存款,22,持有
3450,101383,信用卡,27,持有
3451,101384,存款,5588,持有
3452,101384,信用卡,118,持有
3453,101384,財富管理,11157,持有
3454,101384,保險,31,持有
3455,101385,存款,495,持有
3456,101385,信用卡,86,持有
3457,101385,放款,825,持有
3458,101385,保險,42,持有
3459,101386,存款,18,持有
3460,101386,信用卡,2,持有
3461,101386,保險,29,持有
3462,101387,存款,183,持有
3463,101387,放款,1692,持有
3464,101387,財富管理,346,持有
3465,101387,保險,29,持有
3466,101388,存款,15,持有
3467,101388,信用卡,32,持有
3468,101389,存款,31535,持有
3469,101389,信用卡,14,持有
3470,101389,財富管理,63051,持有
3471,101389,保險,14,持有
3472,101390,存款,13,持有
3473,101390,信用卡,20,持有
3474,101390,放款,608,持有
3475,101391,存款,2757,持有
3476,101391,信用卡,27,持有
3477,101391,財富管理,5495,持有
3478,101391,保險,8,持有
3479,101392,存款,196,持有
3480,101392,信用卡,12,持有
3481,101392,保險,28,持有
3482,101393,存款,57,持有
3483,101393,信用卡,8,持有
3484,101393,財富管理,95,持有
3485,101394,存款,32,持有
3486,101394,信用卡,40,持有
3487,101395,存款,2256,持有
3488,101395,信用卡,45,持有
3489,101395,財富管理,4492,持有
3490,101396,存款,15,持有
3491,101396,信用卡,12,持有
3492,101397,存款,12,持有
3493,101397,信用卡,62,持有
3494,101398,存款,3154,持有
3495,101398,放款,4174,持有
3496,101398,財富管理,6288,持有
3497,101398,保險,27,持有
3498,101399,存款,16,持有
3499,101399,信用卡,8,持有
3500,101400,存款,16,持有
3501,101401,存款,21,持有
3502,101402,存款,16,持有
3503,101402,信用卡,11,持有
3504,101403,存款,457,持有
3505,101403,信用卡,37,持有
3506,101403,財富管理,895,持有
3507,101404,存款,16,持有
3508,101404,保險,40,持有
3509,101405,存款,18,持有
3510,101405,信用卡,25,持有
3511,101406,存款,19,持有
3512,101406,信用卡,7,持有
3513,101407,存款,5752,持有
3514,101407,信用卡,265,持有
3515,101407,財富管理,11484,持有
3516,101407,保險,23,持有
3517,101408,存款,12,持有
3518,101409,存款,4522,持有
3519,101409,信用卡,132,持有
3520,101409,財富管理,9024,持有
3521,101410,存款,29,持有
3522,101410,信用卡,43,持有
3523,101410,放款,648,持有
3524,101411,存款,667,持有
3525,101411,信用卡,15,持有
3526,101411,放款,3009,持有
3527,101411,財富管理,1315,持有
3528,101412,存款,10784,持有
3529,101412,信用卡,72,持有
3530,101412,財富管理,21548,持有
3531,101413,存款,24,持有
3532,101413,信用卡,44,持有
3533,101414,存款,69,持有
3534,101414,信用卡,62,持有
3535,101414,放款,3239,持有
3536,101414,保險,12,持有
3537,101415,存款,20,持有
3538,101415,信用卡,3,持有
3539,101416,存款,342,持有
3540,101416,信用卡,32,持有
3541,101416,財富管理,664,持有
3542,101416,保險,24,持有
3543,101417,存款,18,持有
3544,101417,保險,23,持有
3545,101418,存款,14,持有
3546,101419,存款,5400,持有
3547,101419,信用卡,85,持有
3548,101419,財富管理,10780,持有
3549,101419,保險,7,持有
3550,101420,存款,9704,持有
3551,101420,財富管理,19389,持有
3552,101421,存款,295,持有
3553,101421,信用卡,6,持有
3554,101421,財富管理,571,持有
3555,101422,存款,25,持有
3556,101422,放款,1072,持有
3557,101423,存款,19,持有
3558,101423,信用卡,11,持有
3559,101423,放款,2971,持有
3560,101423,保險,38,持有
3561,101424,存款,14,持有
3562,101425,存款,21,持有
3563,101425,放款,12146,持有
3564,101426,存款,21,持有
3565,101427,存款,48,持有
3566,101427,信用卡,14,持有
3567,101427,放款,5931,持有
3568,101427,財富管理,76,持有
3569,101428,存款,12,持有
3570,101428,放款,2917,持有
3571,101429,存款,398,持有
3572,101429,信用卡,11,持有
3573,101429,財富管理,777,持有
3574,101430,存款,14,持有
3575,101430,保險,43,持有
3576,101431,存款,3213,持有
3577,101431,財富管理,6406,持有
3578,101432,存款,14,持有
3579,101433,存款,14,持有
3580,101434,存款,37,持有
3581,101435,存款,27,持有
3582,101435,信用卡,44,持有
3583,101436,存款,1266,持有
3584,101436,信用卡,133,持有
3585,101436,財富管理,2512,持有
3586,101436,保險,20,持有
3587,101437,存款,28,持有
3588,101438,存款,32,持有
3589,101438,信用卡,6,持有
3590,101438,保險,10,持有
3591,101439,存款,1617,持有
3592,101439,財富管理,3215,持有
3593,101440,存款,3482,持有
3594,101440,信用卡,90,持有
3595,101440,放款,4172,持有
3596,101440,財富管理,6944,持有
3597,101440,保險,21,持有
3598,101441,存款,42,持有
3599,101441,信用卡,6,持有
3600,101441,財富管理,64,持有
3601,101441,保險,31,持有
3602,101442,存款,13,持有
3603,101442,保險,43,持有
3604,101443,存款,16,持有
3605,101443,信用卡,9,持有
3606,101444,存款,15,持有
3607,101445,存款,15,持有
3608,101445,保險,18,持有
3609,101446,存款,18,持有
3610,101447,存款,8988,持有
3611,101447,信用卡,22,持有
3612,101447,放款,6217,持有
3613,101447,財富管理,17957,持有
3614,101448,存款,14,持有
3615,101449,存款,26,持有
3616,101449,信用卡,36,持有
3617,101449,保險,24,持有
3618,101450,存款,16,持有
3619,101450,信用卡,8,持有
3620,101451,存款,453,持有
3621,101451,放款,2456,持有
3622,101451,財富管理,887,持有
3623,101452,存款,34,持有
3624,101452,放款,984,持有
3625,101453,存款,1542,持有
3626,101453,財富管理,3064,持有
3627,101454,存款,4138,持有
3628,101454,信用卡,27,持有
3629,101454,財富管理,8256,持有
3630,101455,存款,1155,持有
3631,101455,信用卡,3,持有
3632,101455,放款,1531,持有
3633,101455,財富管理,2290,持有
3634,101456,存款,35,持有
3635,101456,信用卡,38,持有
3636,101457,存款,16,持有
3637,101457,信用卡,59,持有
3638,101458,存款,15,持有
3639,101458,保險,12,持有
3640,101459,存款,789,持有
3641,101459,信用卡,31,持有
3642,101459,財富管理,1558,持有
3643,101460,存款,17,持有
3644,101460,信用卡,21,持有
3645,101460,放款,1184,持有
3646,101461,存款,154,持有
3647,101461,信用卡,12,持有
3648,101461,財富管理,288,持有
3649,101462,存款,49,持有
3650,101462,信用卡,28,持有
3651,101462,放款,2945,持有
3652,101463,存款,14,持有
3653,101463,信用卡,8,持有
3654,101464,存款,17,持有
3655,101464,放款,1336,持有
3656,101464,保險,34,持有
3657,101465,存款,720,持有
3658,101465,財富管理,1420,持有
3659,101466,存款,207,持有
3660,101466,信用卡,16,持有
3661,101466,放款,2931,持有
3662,101466,財富管理,395,持有
3663,101467,存款,24,持有
3664,101467,信用卡,22,持有
3665,101467,保險,38,持有
3666,101468,存款,19,持有
3667,101468,信用卡,7,持有
3668,101469,存款,449,持有
3669,101469,信用卡,150,持有
3670,101469,放款,2021,持有
3671,101469,財富管理,879,持有
3672,101470,存款,18,持有
3673,101470,放款,1036,持有
3674,101471,存款,1709,持有
3675,101471,信用卡,31,持有
3676,101471,放款,4060,持有
3677,101471,財富管理,3399,持有
3678,101471,保險,13,持有
3679,101472,存款,16,持有
3680,101472,信用卡,6,持有
3681,101473,存款,14,持有
3682,101474,存款,17,持有
3683,101475,存款,19,持有
3684,101475,信用卡,11,持有
3685,101476,存款,14,持有
3686,101477,存款,18,持有
3687,101477,信用卡,7,持有
3688,101478,存款,895,持有
3689,101478,信用卡,113,持有
3690,101478,財富管理,1770,持有
3691,101478,保險,11,持有
3692,101479,存款,27,持有
3693,101480,存款,13,持有
3694,101480,信用卡,7,持有
3695,101481,存款,12,持有
3696,101481,信用卡,13,持有
3697,101481,保險,38,持有
3698,101482,存款,15,持有
3699,101482,放款,1426,持有
3700,101483,存款,18,持有
3701,101483,信用卡,9,持有
3702,101484,存款,15,持有
3703,101484,保險,40,持有
3704,101485,存款,1166,持有
3705,101485,財富管理,2313,持有
3706,101486,存款,16,持有
3707,101486,信用卡,20,持有
3708,101486,保險,23,持有
3709,101487,存款,4188,持有
3710,101487,信用卡,26,持有
3711,101487,財富管理,8356,持有
3712,101487,保險,14,持有
3713,101488,存款,121,持有
3714,101488,信用卡,8,持有
3715,101488,放款,3447,持有
3716,101488,財富管理,222,持有
3717,101488,保險,11,持有
3718,101489,存款,8628,持有
3719,101489,信用卡,28,持有
3720,101489,財富管理,17236,持有
3721,101490,存款,15,持有
3722,101490,放款,1424,持有
3723,101491,存款,60,持有
3724,101491,信用卡,33,持有
3725,101491,放款,537,持有
3726,101492,存款,3380,持有
3727,101492,信用卡,24,持有
3728,101492,財富管理,6740,持有
3729,101492,保險,30,持有
3730,101493,存款,20,持有
3731,101493,信用卡,46,持有
3732,101493,放款,2023,持有
3733,101493,保險,24,持有
3734,101494,存款,70,持有
3735,101494,保險,29,持有
3736,101495,存款,14,持有
3737,101495,保險,23,持有
3738,101496,存款,668,持有
3739,101496,信用卡,51,持有
3740,101496,財富管理,1316,持有
3741,101497,存款,18,持有
3742,101497,信用卡,75,持有
3743,101498,存款,35,持有
3744,101498,信用卡,10,持有
3745,101498,放款,2039,持有
3746,101499,存款,75,持有
3747,101499,保險,38,持有
3748,101500,存款,304,持有
3749,101500,財富管理,588,持有
3750,101500,保險,8,持有
3751,101501,存款,1157,持有
3752,101501,信用卡,9,持有
3753,101501,放款,1619,持有
3754,101501,財富管理,2294,持有
3755,101502,存款,2188,持有
3756,101502,信用卡,13,持有
3757,101502,財富管理,4356,持有
3758,101503,存款,15,持有
3759,101503,保險,19,持有
3760,101504,存款,28,持有
3761,101505,存款,29,持有
3762,101505,信用卡,22,持有
3763,101506,存款,17,持有
3764,101507,存款,44,持有
3765,101508,存款,28,持有
3766,101509,存款,15,持有
3767,101509,信用卡,5,持有
3768,101510,存款,214,持有
3769,101510,信用卡,47,持有
3770,101511,存款,45,持有
3771,101511,放款,736,持有
3772,101511,財富管理,70,持有
3773,101512,存款,15,持有
3774,101512,信用卡,16,持有
3775,101512,保險,31,持有
3776,101513,存款,1805,持有
3777,101513,信用卡,26,持有
3778,101513,財富管理,3590,持有
3779,101513,保險,9,持有
3780,101514,存款,27,持有
3781,101514,信用卡,25,持有
3782,101515,存款,2291,持有
3783,101515,信用卡,38,持有
3784,101515,放款,5887,持有
3785,101515,財富管理,4563,持有
3786,101515,保險,12,持有
3787,101516,存款,14,持有
3788,101516,信用卡,13,持有
3789,101517,存款,13,持有
3790,101517,信用卡,26,持有
3791,101517,放款,1517,持有
3792,101518,存款,1241,持有
3793,101518,財富管理,2463,持有
3794,101518,保險,18,持有
3795,101519,存款,22,持有
3796,101519,信用卡,51,持有
3797,101519,保險,7,持有
3798,101520,存款,14,持有
3799,101520,信用卡,16,持有
3800,101520,放款,9553,持有
3801,101521,存款,16,持有
3802,101521,信用卡,69,持有
3803,101521,放款,667,持有
3804,101522,存款,15,持有
3805,101523,存款,3604,持有
3806,101523,放款,3126,持有
3807,101523,財富管理,7188,持有
3808,101524,存款,160,持有
3809,101524,信用卡,40,持有
3810,101524,放款,7640,持有
3811,101524,財富管理,300,持有
3812,101525,存款,550,持有
3813,101525,財富管理,1080,持有
3814,101525,保險,40,持有
3815,101526,存款,108,持有
3816,101526,信用卡,6,持有
3817,101526,放款,1182,持有
3818,101526,財富管理,196,持有
3819,101526,保險,27,持有
3820,101527,存款,14,持有
3821,101527,信用卡,12,持有
3822,101528,存款,374,持有
